"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","INC_cntTotal","INC_cntCorrect","INC_rtMean","INC_rtMedian","INC_rtStDev","INC_nihMedian","INC_accuracy_Fieldname","CON_cntTotal","CON_cntCorrect","CON_rtMean","CON_rtMedian","CON_rtStDev","CON_nihMedian","CON_accuracy_Fieldname","reportDate"
"1016","PUF18","3275","17297","NA","flanker","gru0jl69es4q6em3ithcbmfoh7","YO0Ams4X4B","6.27919","2018-10-09 10:20:42","40","32","4","1","2.27919","14","6","2538.5","974.5","3759.13","873","0.428571","16","16","1074.25","761","1121.77","691","1","2018-12-20 18:11:21"
"1017","PUF18","3275","17297","NA","flanker","s7qoev9uv8lrmfnh0qge9t8086","1tiRSChTaZ","6.70288","2018-11-20 10:16:59","42","40","5","1","1.94098","16","14","1215","1048.5","771.702","1048.5","0.875","16","16","1137.19","964","747.601","963","1","2018-12-20 18:11:21"
"1018","PUF18","3275","16975","NA","flanker","273nq092td1snjl83emkakdhh5","jhvh1cvZ@j","0","2018-10-09 10:22:24","16","15","5","1","0","2","1","91","91","0","0","0.5","4","4","2569.5","1390","2823.86","1390","1","2018-12-20 18:11:23"
"1019","PUF18","3275","16975","NA","flanker","7iqkf95dsj1679vo1cahlfori3","CleMSvcsH5","7.11419","2018-10-23 10:02:11","42","41","5","1","2.23324","16","15","1091","895","693.247","895","0.9375","16","16","780.938","728.5","420.221","728.5","1","2018-12-20 18:11:23"
"1020","PUF18","3275","16950","NA","flanker","1nne0oopckg83r7sb54ltpkhj7","ljbux3KP4B","8.00481","2018-10-16 09:26:15","42","41","5","1","3.12386","16","15","601.133","554","188.579","552.5","0.9375","16","16","694","514.5","415.63","514.5","1","2018-12-20 18:11:25"
"1021","PUF18","3275","16946","NA","flanker","t8r2h3tliu5lmco4qga0fvdj25","4s-fPzUqKf","5.26656","2018-10-16 09:33:26","42","39","5","1","0.623708","16","15","6140.87","2329","8957.09","2140","0.9375","16","14","4517.57","1768","6630.23","1507","0.875","2018-12-20 18:11:29"
"1022","PUF18","3275","16945","NA","flanker","348e29b0netq0g0gp8s06d44t2","StHHAtTwEc","6.82987","2018-10-16 09:38:06","42","41","5","1","1.94892","16","15","1015.87","1044","313.33","1044","0.9375","16","16","1265.5","1124","966.238","1043","1","2018-12-20 18:11:31"
"1023","PUF18","3275","16947","NA","flanker","r20ms07hgvo6mogq5ja7chkcg5","WxbS-krKwS","7.69623","2018-10-09 09:47:28","42","39","5","1","3.05337","16","15","556.867","574","106.759","574","0.9375","16","14","457.5","443","76.0443","443","0.875","2018-12-20 18:11:33"
"1024","PUF18","3275","17271","NA","flanker","me1011bqsderdtlbd7pogf69g5","pOSt2VQlpd","7.96841","2018-10-16 09:29:15","42","41","5","1","3.08746","16","16","640.812","563.5","167.916","563.5","1","16","15","641","604","187.43","604","0.9375","2018-12-20 18:11:50"
"1025","PUF18","3275","16948","NA","flanker","d9velbf7ipc1hn6sk6k5au40p6","RJpLMI_dGM","3.57143","2018-10-16 09:26:02","42","30","4","0","3.22341","16","4","567.25","523.5","138.003","523.5","0.25","16","16","626.75","524.5","339.715","523","1","2018-12-20 18:11:52"
"1026","PUF18","3275","17015","NA","flanker","8oi76sifj5a8i9i8ah163cdeb6",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:12:05"
"1027","PUF18","3275","17015","NA","flanker","8oi76sifj5a8i9i8ah163cdeb6",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:12:05"
"1028","PUF18","3275","17010","NA","flanker","nr7uvrujcl9fhe01akeahf84h7","sGuZ4A~pLg","7.0942","2018-10-23 09:32:33","42","42","5","1","2.0942","16","16","2741.81","1087","3635.53","965","1","16","16","3520.75","1071.5","3565.53","934","1","2018-12-20 18:12:07"
"1029","PUF18","3275","17270","NA","flanker","6ldvcjgpadf9lnkt20huaec4k7","I4UfyLhNLp","7.719","2018-10-16 09:24:04","42","41","5","1","2.83805","16","15","640.733","645","176.524","645","0.9375","16","16","803.188","449.5","1367.88","448","1","2018-12-20 18:12:10"
"1030","PUF18","3275","17017","NA","flanker","2215r4ekne2qfm91hi02p0oa45","S0Mw@fT~8X","0","2018-11-20 09:25:56","17","14","4","1","0","3","0","0","0","0","0","0","4","4","976.75","1111.5","304.102","1111.5","1","2018-12-20 18:12:15"
"1031","PUF18","3275","17025","NA","flanker","dl89sn0cijrl8ll5jjehj8o5h2","22NgcVMCi5","5","2018-11-20 09:26:58","14","14","5","1","0","0","0","0","0","0","0","0","4","4","684.25","676","202.227","676","1","2018-12-20 18:12:37"
"1032","PUF18","3275","17033","NA","flanker","89dqrfd80nu1v06ef6mk9i5b50","QqgdjQK0BM","4.61538","2018-11-20 09:26:44","13","12","5","1","0","0","0","0","0","0","0","0","3","2","143","143","19.799","200","0.666667","2018-12-20 18:12:40"
"1033","PUF18","3275","17026","NA","flanker","6d5hihkpm3bilccm7a151rh7t5","eSph_fUm~z","5","2018-10-23 09:34:57","14","14","5","1","0","0","0","0","0","0","0","0","4","4","445.75","441.5","72.1128","441.5","1","2018-12-20 18:12:59"
"1034","PUF18","3275","17026","NA","flanker","jm5fqm6fbvnjdrrv873a53c4r3","96m3mx2vyZ","8.19888","2018-10-23 09:37:17","42","42","5","1","3.19888","16","16","611.875","530.5","237.883","530.5","1","16","16","484.5","473.5","109.02","473.5","1","2018-12-20 18:12:59"
"1035","PUF18","3275","17012","NA","flanker","qeglcnpli78hvi9be0ef0dh3u7",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:13:04"
"1036","PUF18","3275","17013","NA","flanker","4s4dfdkam143kpokevfnubsgb3","jVcGtIrq3h","7.62688","2018-12-11 09:41:24","42","41","5","1","2.74592","16","15","680.733","678","152.4","678","0.9375","16","16","610.562","567","191.385","567","1","2018-12-20 18:13:10"
"1037","PUF18","3275","17013","NA","flanker","jeujp9bp37amc10jttk0aqn040","E8M-z0tSM9","5","2018-11-20 09:30:38","14","14","5","1","0","0","0","0","0","0","0","0","4","4","777.5","495","587.481","495","1","2018-12-20 18:13:10"
"1038","PUF18","3275","16990","NA","flanker","b6j02flccekvpgo3clsfacecp5","A3V~TQWFmk","7.77808","2018-11-27 08:49:20","39","36","5","1","3.1627","15","13","529.231","541","69.2184","541","0.866667","14","13","492","509","81.8851","509","0.928571","2018-12-20 18:13:23"
"1039","PUF18","3275","16990","NA","flanker","q1bfulmh0uqn2ovg4oj9i1idl2","HYEGXUWja~","7.6699","2018-11-20 09:03:16","18","18","5","1","2.6699","4","4","880.25","706.5","379.987","706.5","1","4","4","969.5","633","745.721","633","1","2018-12-20 18:13:23"
"1040","PUF18","3275","17267","NA","flanker","9iiq8vtd7g27qb3v6sgm42jf31","SVXxEExVzv","7.88296","2018-10-23 08:53:19","42","42","5","1","2.88296","16","16","712.812","629.5","297.896","629.5","1","16","16","566.75","484.5","245.225","484.5","1","2018-12-20 18:13:26"
"1041","PUF18","3275","16987","NA","flanker","nf9fffvurb26u0rncb5u14rp82","g_s~Zw~ZBJ","8.11824","2018-12-11 09:07:37","22","21","5","1","3.34551","6","5","488.6","490","14.7919","490","0.833333","6","6","682.333","469","557.984","469","1","2018-12-20 18:13:40"
"1042","PUF18","3275","16994","NA","flanker","gjrbhjmr90hpmd5qmfa1m1kpr4",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:13:43"
"1043","PUF18","3275","16994","NA","flanker","m5kserafl3ri30j59p6766ue47","GSzbBynBel","7.95778","2018-10-23 08:49:00","42","42","5","1","2.95778","16","16","783.625","604.5","500.297","604.5","1","16","16","6056.06","474.5","22160.3","473","1","2018-12-20 18:13:43"
"1044","PUF18","3275","16994","NA","flanker","talvks7q1m6dfop952cc85cgn6",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:13:43"
"1045","PUF18","3275","17266","NA","flanker","kr22iec0v184ttsnk9219rn0d7",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:13:45"
"1046","PUF18","3275","16927","NA","flanker","aaetroarlqs3pl8dpeme46cvb7","qpzIGBB4g_","7.36575","2018-10-23 08:56:58","42","41","5","1","2.4848","16","15","1047.4","813","860.629","781","0.9375","16","16","943.312","688","798.552","688","1","2018-12-20 18:13:50"
"1047","PUF18","3275","16925","NA","flanker","hm461cd2rjtu9oterkbqr0klv7","BAL9xioLCU","7.94077","2018-10-16 09:07:40","42","41","5","1","3.05982","16","15","709.667","572","352.642","572","0.9375","16","16","675.812","545","379.773","535","1","2018-12-20 18:13:55"
"1048","PUF18","3275","16923","NA","flanker","idhe5hfr2autur6141khdqm1u3","qB_X1c9xb9","7.69755","2018-10-16 08:58:18","42","42","5","1","2.69755","16","16","796.625","696","361.414","696","1","16","16","558.938","510.5","156.48","510.5","1","2018-12-20 18:13:58"
"1049","PUF18","3275","16923","NA","flanker","idhe5hfr2autur6141khdqm1u3","qB_X1c9xb9","7.69755","2018-10-16 08:58:18","42","42","5","1","2.69755","16","16","796.625","696","361.414","696","1","16","16","558.938","510.5","156.48","510.5","1","2018-12-20 18:13:58"
"1050","PUF18","3275","16921","NA","flanker","6f304e2vmagmfogdba0j5qsua2","I2Bysb5d-3","7.608","2018-10-30 08:56:57","42","38","5","1","3.08419","16","13","2811.62","576","7204.41","564.5","0.8125","16","15","1890","635","3006.86","605.5","0.9375","2018-12-20 18:14:09"
"1051","PUF18","3275","16984","NA","flanker","3o6lef8i0012o9vqlrfov6s0a7",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:14:11"
"1052","PUF18","3275","16984","NA","flanker","q4gpcfr7c7bv8l0aoi6is280u2","6z2hsZanRq","8.02328","2018-10-23 08:50:28","42","41","5","1","3.14233","16","16","576.375","549","112.331","547","1","16","15","531.067","509","86.4213","509","0.9375","2018-12-20 18:14:11"
"1053","PUF18","3275","16932","NA","flanker","avqce5i6cg4k1qjara804seto2",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:14:14"
"1054","PUF18","3275","16932","NA","flanker","uder79v8d3nkivick9pha1q344","Nq_4Rdkvk5","7.2681","2018-10-23 08:57:21","42","40","5","1","2.5062","16","15","1300.4","772","1727.33","772","0.9375","16","15","1614.87","647","2245.94","647","0.9375","2018-12-20 18:14:14"
"1055","PUF18","3275","16935","NA","flanker","t65skfiesstkg36fdhr7vh6b81","HDLXikMlLQ","6.72502","2018-10-16 09:05:31","42","41","5","1","1.84407","16","15","1115.6","1105","551.158","1105","0.9375","16","16","870.438","670.5","511.616","670.5","1","2018-12-20 18:14:29"
"1056","PUF18","3275","16982","NA","flanker","m79arq93qlsk8uqm30q6kpbg46","cLJxgGrtMT","5","2018-11-20 09:04:46","14","14","5","1","0","0","0","0","0","0","0","0","4","4","679.25","610.5","208.612","610.5","1","2018-12-20 18:14:31"
"1057","PUF18","3275","16931","NA","flanker","n17aoqg83ssfjskhmuh1n6vl45","ZHj2JUdOeK","7.41101","2018-11-20 09:03:24","42","40","5","1","2.64911","16","15","957.933","765","566.524","714.5","0.9375","16","15","667.733","558","267.391","558","0.9375","2018-12-20 18:14:34"
"1058","PUF18","3275","16924","NA","flanker","pd7srup2q58bemva56jgrqb813","F4mXRfLEtl","8.07115","2018-10-16 09:01:54","42","42","5","1","3.07115","16","16","555.188","568.5","115.319","568.5","1","16","16","497","475.5","90.4375","475.5","1","2018-12-20 18:14:37"
"1059","PUF18","3275","16922","NA","flanker","a2q61co1511pgt40g3ig32hg44","qjwYLFr493","7.68696","2018-10-16 08:58:04","42","42","5","1","2.68696","16","16","753","703","263.449","700","1","16","16","629.5","606","121.201","606","1","2018-12-20 18:14:40"
"1060","PUF18","3275","16928","NA","flanker","30kb7jnek3pnljln2mbpfffum5","WPOow5QVNr","7.52233","2018-10-16 09:01:59","42","41","5","1","2.64137","16","16","706","717.5","203.04","717.5","1","16","15","630.133","627","207.841","627","0.9375","2018-12-20 18:14:43"
"1061","PUF18","3275","16929","NA","flanker","1fehelgqfj7u4hool2b2hi7le5","21gzznDmDz","5.52093","2018-10-16 08:55:13","42","37","4","1","1.11616","16","11","1642.55","1639","936.366","1639","0.6875","16","16","1048.88","1039","473.978","1039","1","2018-12-20 18:14:47"
"1062","PUF18","3275","16929","NA","flanker","1fehelgqfj7u4hool2b2hi7le5","21gzznDmDz","5.52093","2018-10-16 08:55:13","42","37","4","1","1.11616","16","11","1642.55","1639","936.366","1639","0.6875","16","16","1048.88","1039","473.978","1039","1","2018-12-20 18:14:47"
"1063","PUF18","3275","16929","NA","flanker","1fehelgqfj7u4hool2b2hi7le5","21gzznDmDz","5.52093","2018-10-16 08:55:13","42","37","4","1","1.11616","16","11","1642.55","1639","936.366","1639","0.6875","16","16","1048.88","1039","473.978","1039","1","2018-12-20 18:14:47"
"1064","PUF18","3275","16933","NA","flanker","ppajk41sc6k3noshhredp9gmn1","A-os@R~qXj","7.91402","2018-10-16 08:58:31","42","42","5","1","2.91402","16","16","728","619","343.503","619","1","16","16","516.375","518.5","87.2299","518.5","1","2018-12-20 18:14:56"
"1065","PUF18","3275","16934","NA","flanker","jqs88uvtei948irau1dor36dl1","k2MpZ5bJA6","3.80952","2018-10-23 08:57:55","42","32","4","0","5","16","8","174.875","154.5","114.001","200","0.5","16","14","732.786","514","941.535","564","0.875","2018-12-20 18:14:59"
"1066","PUF18","3275","16995","NA","flanker","h0senvq9nl3q9a4amo15v2kn44","CJ67fW1ddL","7.28158","2018-12-11 08:50:33","17","15","4","1","2.86981","3","3","1078","634","784.671","634","1","4","2","4075.5","4075.5","4278.7","3000","0.5","2018-12-20 18:15:06"
"1067","PUF18","3275","16926","NA","flanker","0v94jij25r7pmrmp1507njka87","QkZWKgDOhp","3.92857","2018-10-23 08:57:41","42","33","4","0","2.05632","16","7","1019.86","985","245.342","985","0.4375","16","16","767.688","690","289.279","690","1","2018-12-20 18:15:08"
"1068","PUF18","3275","16992","NA","flanker","h7uf4f1oniag6a73hk4i4n3090",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:15:11"
"1069","PUF18","3275","16992","NA","flanker","lp98q8pkkhofr6nf8ov5nb4qo0","6C70jy_T9i","7.26865","2018-11-20 09:03:55","16","16","5","1","2.26865","2","2","878","878","130.108","878","1","4","4","627.75","570","265.307","570","1","2018-12-20 18:15:11"
"1070","PUF18","3275","16993","NA","flanker","blkvbkcns1cfql90nopn0c9bb4","BKUOTNw3_f","6.03281","2018-11-20 09:06:34","41","39","5","1","1.27672","16","14","2800.79","1502.5","2943.93","1502.5","0.875","15","15","1280.13","1039","1398.89","919","1","2018-12-20 18:15:13"
"1071","PUF18","3275","17248","NA","flanker","birh2nbtp38sh5ac27cg5cbub2","IEm~4BOwWN","8.36735","2018-10-08 21:29:50","42","41","5","1","3.4864","16","15","776.333","470","945.962","454","0.9375","16","16","517.125","458","234.907","452","1","2018-12-20 18:15:18"
"1072","PUF18","3275","17239","NA","flanker","1bvfl3bqsc1h1qha5eli9ct952","-FZ_bJZaOO","3.69048","2018-10-08 20:27:30","42","31","4","0","3.39322","16","9","36806.7","445","107369","477.5","0.5625","16","12","37014.3","450.5","126764","477","0.75","2018-12-20 18:15:20"
"1073","PUF18","3275","132","NA","flanker","iqa6bf1ufh3trgp6mhs1olmf07","68yqZX0r8J","7.80897","2018-10-08 20:31:35","42","39","5","1","3.16611","16","15","553.6","540","183.688","540","0.9375","16","14","426.071","407","63.2777","407","0.875","2018-12-20 18:15:24"
"1074","PUF18","3275","12210","NA","flanker","h0k35qi4ipq8depsong14c9h13","wKmSEqChRH","8.40432","2018-10-08 18:44:16","42","41","5","1","3.52337","16","16","451.875","445","50.125","445","1","16","15","399.467","392","47.9864","392","0.9375","2018-12-20 18:15:29"
"1075","PUF18","3275","17233","NA","flanker","bg6q09kdpcr4r0ddvlvppc1vh6","J7iQBET4Q5","3.57143","2018-10-08 18:00:27","42","30","4","0","3.29716","16","9","441.222","503","192.478","503","0.5625","16","11","384.636","378","341.153","464.5","0.6875","2018-12-20 18:15:53"
