"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","nondominant_cntTotal","nondominant_cntCorrect","nondominant_rtMean","nondominant_rtMedian","nondominant_rtStDev","nondominant_nihMedian","nondominant_accuracy_Fieldname","dominant_cntTotal","dominant_cntCorrect","dominant_rtMean","dominant_rtMedian","dominant_rtStDev","dominant_nihMedian","dominant_accuracy_Fieldname","reportDate"
"874","FA18UCpost","3625","17018","NA","dccs","kpfai96o9cv2sursmoqnlon5k1","pub_FqFQxsK-my","3.71795","2018-12-11 09:31:23","39","29","4","0","2.43502","6","2","977.5","977.5","9.19239","977.5","0.333333","23","17","1170.82","1204","423.931","1204","0.73913","2019-03-20 16:44:58"
"873","FA18UCpost","3625","17019","NA","dccs","6bt75jde91ig56u03gr7e2d6p3","pub_4Tw0DgD2lp","7.0629","2018-12-04 09:36:05","39","37","5","1","2.31931","6","5","996.2","1031","336.905","1031","0.833333","23","22","1910.23","1224","1861.78","1171","0.956522","2019-03-20 16:44:55"
"872","FA18UCpost","3625","17020","NA","dccs","mjvfalkvfeonk0hccme76cgg26","pub_oN9sghjpfQ","0","2018-12-04 09:31:15","39","32","4","1","0","6","0","0","0","0","0","0","23","22","1305.55","1189","572.119","1189","0.956522","2019-03-20 16:44:50"
"871","FA18UCpost","3625","17021","NA","dccs","nq7015ei3vfms8gbiee7a250i6","pub_vjFzlFZ0R5","7.31349","2018-12-04 09:34:23","39","38","5","1","2.4417","6","6","1066.5","974.5","320.285","974.5","1","23","22","1097.23","986.5","451.792","986.5","0.956522","2019-03-20 16:44:48"
"870","FA18UCpost","3625","17022","NA","dccs","igbfhsh3v6v1ga3krdnsv1dkk0","pub_OKrzzGN491","8.07895","2018-12-04 09:34:00","39","38","5","1","3.20715","6","5","694","685","159.984","685","0.833333","23","23","671.13","633","258.964","633","1","2019-03-20 16:44:46"
"869","FA18UCpost","3625","17023","NA","dccs","64iu41b8vdruspja1lk2g84782","pub_0Av@yaMNCT","8.8831","2018-12-04 09:28:44","39","38","5","1","4.0113","6","5","1241.6","473","1246.4","473","0.833333","23","23","710.435","581","337.151","581","1","2019-03-20 16:44:43"
"868","FA18UCpost","3625","17024","NA","dccs","bqv9a3iao8qodso8q2khavp1q4","pub_9kYStGPblF","3.97436","2018-12-04 09:30:17","39","31","4","0","1.49865","6","4","2012.25","1504.5","1199.71","1504.5","0.666667","23","17","1054.18","839","563.776","835","0.73913","2019-03-20 16:44:41"
"867","FA18UCpost","3625","17025","NA","dccs","ic9d3mftrrdp9sgk4vn2p97fp7","pub_KiZX2ehE~C","7.63148","2018-12-04 09:29:31","39","36","5","1","3.0161","6","6","766","748","296.639","748","1","23","20","1008.4","855","505.707","855","0.869565","2019-03-20 16:44:39"
"866","FA18UCpost","3625","17026","NA","dccs","ldlrmdck3niv47rk7e9dogkts6","pub_5NIIChD2Zk","8.40273","2018-12-04 09:27:22","39","39","5","1","3.40273","6","6","628","626","201.681","626","1","23","23","593.609","571","201.98","571","1","2019-03-20 16:44:36"
"865","FA18UCpost","3625","17027","NA","dccs","a1klhr3rund7ab02imm5t8k4e2","pub_OFaGKeYC@V","6.99333","2018-12-04 09:30:11","39","35","4","1","2.50615","6","3","961.667","946","181.009","946","0.5","23","22","965.545","848.5","480.53","782","0.956522","2019-03-20 16:44:34"
"864","FA18UCpost","3625","17028","NA","dccs","gs41a1nq7uqsi0hghg1oj1r220","pub_DsKrAWvax_","7.88644","2018-12-04 09:28:00","39","38","5","1","3.01465","6","6","744","748.5","68.7372","748.5","1","23","22","780.591","670","342.78","670","0.956522","2019-03-20 16:44:31"
"863","FA18UCpost","3625","17029","NA","dccs","2d2ea6g3akgloiluev55kcbmt0","pub_cJf3gUiN8Z","8.50782","2018-12-04 09:37:54","39","37","5","1","3.76423","6","5","606.8","530","140.562","530","0.833333","23","22","1270.91","655.5","1993.16","648","0.956522","2019-03-20 16:44:29"
"862","FA18UCpost","3625","17030","NA","dccs","psf271r6f72dlc0lopf90j1pv0","pub_vmalOYr@lE","8.08212","2018-12-04 09:34:31","39","38","5","1","3.21033","6","5","898.6","684","642.235","684","0.833333","23","23","740.043","651","287.635","648","1","2019-03-20 16:44:26"
"861","FA18UCpost","3625","17031","NA","dccs","9c7qg14uiq9ld6m74a7hm7prp3","pub_kH7VFq1njA","4.23077","2018-12-04 09:31:46","39","33","4","1","0","6","4","4589.5","4850","3704.13","3000","0.666667","23","19","1456.84","984","1139.5","984","0.826087","2019-03-20 16:44:24"
"860","FA18UCpost","3625","17032","NA","dccs","7ov49mq852obr7ruichevvvdo0","pub_qLPZgiAOHp","7.19022","2018-12-04 09:33:33","39","35","4","1","2.70304","6","6","1248","864","947.963","864","1","23","19","1114.74","835","931.61","828.5","0.826087","2019-03-20 16:44:22"
"859","FA18UCpost","3625","17033","NA","dccs","5tsljgogh8crgar4ab6h90gdd5","pub_Mb2MjMmgdD","3.33333","2018-12-04 09:29:40","39","26","3","0","4.46961","6","3","383","383","242","383","0.5","23","13","395.308","185","353.963","529.5","0.565217","2019-03-20 16:44:19"
"858","FA18UCpost","3625","16944","NA","dccs","0arft88fdc9gfs16fppnm51tu2","pub_wWTVbgnubm","2.5641","2018-12-04 09:32:55","39","20","3","0","0.743708","6","5","2246","2130","1551.4","2130","0.833333","23","5","1082.6","1030","187.153","1030","0.217391","2019-03-20 16:44:16"
"857","FA18UCpost","3625","16945","NA","dccs","lq7h3rptdkp5j71qmgtatcv5b4","pub_adkmmCz2-l","2.4359","2018-12-11 09:37:16","39","19","2","0","1.01539","6","6","1882.17","1879.5","529.647","1879.5","1","23","3","4034.33","2101","4527","2101","0.130435","2019-03-20 16:44:14"
"856","FA18UCpost","3625","16946","NA","dccs","u8bus6gv8uv3psrqi9pu1tfv05","pub_AIEChpCmFr","6.28625","2018-12-04 09:33:50","39","34","4","1","1.92727","6","3","1278.33","1235","120.968","1235","0.5","23","21","1964.86","1307","1995.92","1250","0.913043","2019-03-20 16:44:11"
"855","FA18UCpost","3625","16947","NA","dccs","l5mq6a2n6sor7rfdfd9g785dd2","pub_cqot88Ht0_","7.70068","2018-12-04 09:30:08","39","35","4","1","3.2135","6","5","625.2","683","120.479","683","0.833333","23","20","509","465.5","165.159","459","0.869565","2019-03-20 16:44:09"
"854","FA18UCpost","3625","16948","NA","dccs","k3g93g62h5is1ehbundq158057","pub_oD1o_AN0z2","8.23427","2018-12-04 09:31:28","39","39","5","1","3.23427","6","6","738.167","676.5","223.706","676.5","1","23","23","624.783","597","170.135","597","1","2019-03-20 16:44:06"
"853","FA18UCpost","3625","16949","NA","dccs","lchgk2jscvganb3f72f3tmo4s0","pub_Tgh5W6YSXR","7.24115","2018-12-11 09:32:03","40","39","5","1","2.36615","7","7","1088.57","1009","513.484","1009","1","23","22","1247.41","1086","768.387","1059","0.956522","2019-03-20 16:44:04"
"852","FA18UCpost","3625","16950","NA","dccs","36a7gs8c7l6fvc23kal902qkh5","pub_@RJ8X2ql_H","8.09326","2018-12-04 09:34:21","39","38","5","1","3.22147","6","6","907.333","680.5","567.857","680.5","1","23","22","1751.73","1462","1189.28","1462","0.956522","2019-03-20 16:44:01"
"851","FA18UCpost","3625","16951","NA","dccs","382msuo8mj4570cd8ip23relv7","pub__HlI3cH7Vc","2.05128","2018-12-04 09:32:27","39","16","2","0","2.13564","6","6","1562.67","1122","1315.91","1122","1","23","0","0","0","0","0","0","2019-03-20 16:43:59"
"850","FA18UCpost","3625","16951","NA","dccs","j7ebmkv07diih5sb811i6fuk53","pub_aLc-GX5_7Z","6.40866","2018-12-04 09:32:07","39","37","5","1","1.66507","6","4","1704.25","1393.5","1184.81","1393.5","0.666667","23","23","911.348","903","293.253","903","1","2019-03-20 16:43:58"
"849","FA18UCpost","3625","16952","NA","dccs","l69i4lor9o9mg0i9qfnq0ub6p0","pub_doGJS9N4zW","3.58974","2018-12-04 09:33:50","39","28","4","0","2.82184","7","5","780.2","818","354.045","818","0.714286","22","13","1776.85","895","1904.92","964","0.590909","2019-03-20 16:43:55"
"848","FA18UCpost","3625","16953","NA","dccs","usrddtb729qur2vcgorsjn5nf1","pub_Tqtyu6YEA1","6.35556","2018-12-04 09:32:26","39","37","5","1","1.61197","6","5","2363.6","1428","2543.79","1428","0.833333","23","22","1316.55","886","1009.12","795","0.956522","2019-03-20 16:43:53"
"847","FA18UCpost","3625","16954","NA","dccs","7d629hrdo028lqgpldpeaoo5n0","pub_GU7v8f_lg6","6.88332","2018-12-04 09:33:12","39","38","5","1","2.01152","6","6","1361.67","1188","547.829","1188","1","23","22","1144.36","911","752.397","880","0.956522","2019-03-20 16:43:50"
"846","FA18UCpost","3625","16955","NA","dccs","q3iermb769vstuo55741t3g3a3","pub_SqbMMEiXtB","7.17263","2018-12-04 09:31:48","39","36","5","1","2.55725","6","4","1027.75","924","272.405","924","0.666667","23","22","967.818","927","373.212","927","0.956522","2019-03-20 16:43:48"
"845","FA18UCpost","3625","16956","NA","dccs","u1kjmm1j68r6lsg3jk7dklc5g7","pub_bL6j_xpeof","5.64832","2018-12-04 09:33:10","40","35","4","1","1.27332","7","5","2082.6","1669","1339.56","1669","0.714286","23","20","1476.9","1355.5","693.044","1355.5","0.869565","2019-03-20 16:43:46"
"844","FA18UCpost","3625","16957","NA","dccs","orp2h9r357jujdqdrlfkd2fpl0","pub_-hpsXKWzUH","7.58508","2018-12-04 09:32:26","34","33","5","1","2.73213","6","6","1453.5","852.5","1469.32","852.5","1","18","17","1137.47","929","928.731","877.5","0.944444","2019-03-20 16:43:44"
"843","FA18UCpost","3625","16959","NA","dccs","sa0v7l43bnprj0d9f2fgc3htf6","pub_JTQyaqw@F~","7.40802","2018-12-04 09:33:06","39","37","5","1","2.66443","6","4","1046.75","879.5","525.439","879.5","0.666667","23","23","971.783","863","499.005","874","1","2019-03-20 16:43:40"
"842","FA18UCpost","3625","16960","NA","dccs","re26e22bpfitslsat87sdciqr5","pub_dnvgFbcN-u","7.60126","2018-12-04 09:30:49","39","35","4","1","3.11408","6","3","661.333","715","167.094","715","0.5","23","22","645.136","520","265.815","520","0.956522","2019-03-20 16:43:37"
"841","FA18UCpost","3625","17034","NA","dccs","rftjalir9tboiugn2ifqcccjl5","pub_l-NR0kbd@i","6.46155","2018-12-04 10:03:16","39","35","4","1","1.97437","6","4","1164.25","1208.5","99.9912","1208.5","0.666667","23","21","1747.05","1549","1130.37","1549","0.913043","2019-03-20 16:43:27"
"840","FA18UCpost","3625","17035","NA","dccs","eaifuadd5e4e09qqvm7itaf3g7","pub_6F3RUP6W_G","7.45857","2018-12-04 10:02:25","39","36","5","1","2.84318","6","3","785","810","113.583","810","0.5","23","23","1032.39","809","599.979","783","1","2019-03-20 16:43:24"
"839","FA18UCpost","3625","17036","NA","dccs","5q6nf7lshsn8o5l1nv2kqs37r3","pub_fqPs4SQF8h","7.16231","2018-12-04 10:02:01","39","34","4","1","2.80334","6","2","825","825","265.872","825","0.333333","23","22","607.591","558","203.7","531","0.956522","2019-03-20 16:43:21"
"838","FA18UCpost","3625","17037","NA","dccs","q697vml9o35hnaq8pjqq3kgbf4","pub_GAnydIBn5-","6.83541","2018-12-04 10:13:49","39","38","5","1","1.96362","6","6","1292.17","1214.5","399.23","1214.5","1","23","22","1061.36","1010","450.436","1007","0.956522","2019-03-20 16:43:18"
"837","FA18UCpost","3625","17038","NA","dccs","6m314a34a8g2k7u37ivn5478b5","pub_gQkExukBRv","8.69766","2018-12-04 10:06:35","39","39","5","1","3.69766","6","6","546.5","546.5","104.498","546.5","1","23","23","632.217","568","234.659","568","1","2019-03-20 16:43:15"
"836","FA18UCpost","3625","17039","NA","dccs","c75kae2br183dr3krh26en5050","pub_ViUjxM8T7c","2.5641","2018-12-04 10:05:33","39","20","3","0","2.30253","6","6","990","1039","363.147","1039","1","23","4","1763","994.5","2015.82","994.5","0.173913","2019-03-20 16:43:13"
"835","FA18UCpost","3625","17040","NA","dccs","q60a260k83q2qglk79ujunq6f7","pub_LJ3gmoosww","7.83207","2018-12-04 10:06:54","39","36","5","1","3.21668","6","5","720","682","84.1635","682","0.833333","23","21","797.714","651","494.722","624.5","0.913043","2019-03-20 16:43:10"
"834","FA18UCpost","3625","17041","NA","dccs","4j8bivqblennufng6m0dq6h7m6","pub_Pv82vSDd84","7.46184","2018-12-04 10:06:51","39","39","5","1","2.46184","6","6","962.833","965.5","185.234","965.5","1","23","23","944.478","870","373.018","868","1","2019-03-20 16:43:07"
"833","FA18UCpost","3625","17042","NA","dccs","dhsf7k2im8ol7u28nvk7cl2so2","pub_goi@hbmqlI","8.06316","2018-12-04 10:03:56","39","38","5","1","3.19136","6","6","677.667","690","64.2018","690","1","23","22","800.318","626","402.035","626","0.956522","2019-03-20 16:43:04"
"832","FA18UCpost","3625","17043","NA","dccs","c35fnvceaafii2blv44l7vtvt0","pub_W@NMNv81SE","7.08326","2018-12-04 10:01:30","39","38","5","1","2.21146","6","6","1183.5","1083.5","418.243","1083.5","1","23","22","1135.82","1083.5","410.677","1073","0.956522","2019-03-20 16:43:01"
"831","FA18UCpost","3625","17044","NA","dccs","m5kf1203jad3tueg3suhvsf495","pub_-~eJBr6llo","7.39213","2018-12-04 10:05:33","39","39","5","1","2.39213","6","6","955.333","997","238.7","997","1","23","23","1157.83","970","455.229","970","1","2019-03-20 16:42:59"
"830","FA18UCpost","3625","17045","NA","dccs","ehkf8onq9958jfih5tutvpbn46","pub_SbJySqn48b","6.20716","2018-12-04 10:06:49","39","37","5","1","1.46357","6","5","1815.6","1529","1097.64","1529","0.833333","23","22","1253.18","1062","770.867","1062","0.956522","2019-03-20 16:42:56"
"829","FA18UCpost","3625","17046","NA","dccs","viv6dhk76em0cr27boet20pfb1","pub_a0PSa~ARKL","7.32915","2018-12-11 10:07:42","39","38","5","1","2.45735","6","6","936.167","967.5","240.865","967.5","1","23","22","831.909","809","239.043","809","0.956522","2019-03-20 16:42:54"
"828","FA18UCpost","3625","17048","NA","dccs","rpdd7e36kb3drsa9hsjdtq96k2","pub_y37tVTOChN","3.97436","2018-12-04 10:20:07","39","31","4","0","4.40262","6","3","409","395","62.1932","395","0.5","23","18","666.167","505","502.935","505","0.782609","2019-03-20 16:42:49"
"827","FA18UCpost","3625","17049","NA","dccs","uf6vkcbg85ieunp7rruae9ksd0","pub_KeARgM5t3E","7.4937","2018-12-04 10:00:55","39","36","5","1","2.87831","6","5","930.8","797","342.461","797","0.833333","23","21","775.524","645","422.319","643","0.913043","2019-03-20 16:42:45"
"826","FA18UCpost","3625","17050","NA","dccs","ec0i0qp4lqarsaq40vm26fv925","pub_vDTqrkYijN","7.25282","2018-12-04 10:01:22","39","36","5","1","2.63744","6","6","1004.5","890.5","397.916","890.5","1","23","20","881.15","773.5","345.311","773.5","0.869565","2019-03-20 16:42:42"
"825","FA18UCpost","3625","17051","NA","dccs","ia4hp7hess493a0p0puv9l8up3","pub_ymrf4Y0n7j","7.05491","2018-12-11 10:10:05","39","39","5","1","2.05491","6","6","1217","1164.5","231.148","1164.5","1","23","23","1072.96","1005","569.507","1005","1","2019-03-20 16:42:40"
"824","FA18UCpost","3625","17057","NA","dccs","fgn7ibvau8kqe60j1efse3q0n0","pub_Gdjc-uNLWB","8.20255","2018-12-04 08:24:36","39","37","5","1","3.45896","6","6","630.167","610","237.097","610","1","23","21","570.667","537","131.774","537","0.913043","2019-03-20 16:42:27"
"823","FA18UCpost","3625","17132","NA","dccs","qltfb5nfhepjg9dko2949f7qu6","pub_NDX6VxPkRN","7.61798","2018-12-05 09:03:47","39","38","5","1","2.74619","6","5","897.2","847","598.474","847","0.833333","23","23","1166.04","759","1506.01","719.5","1","2019-03-20 16:42:24"
"822","FA18UCpost","3625","17133","NA","dccs","6qq20dn5cfcckagvqmqvr8fp33","pub_zNEpHIuFKO","7.51039","2018-12-05 08:55:22","39","37","5","1","2.7668","6","5","812.4","839","104.112","839","0.833333","23","22","645.136","585.5","240.383","585.5","0.956522","2019-03-20 16:42:22"
"821","FA18UCpost","3625","17134","NA","dccs","1molbme113ou5eu7fujlaadma7","pub_qts~W80lUn","7.36754","2018-12-05 09:00:39","39","32","4","1","3.26498","6","3","603.667","667","155.963","667","0.5","23","19","1703.63","843","2013.13","803","0.826087","2019-03-20 16:42:19"
"820","FA18UCpost","3625","17135","NA","dccs","pij56ho6ennkok8kmiapiqind0","pub_sss1@lJoxs","7.3079","2018-12-05 08:59:49","39","37","5","1","2.56431","6","5","1075.2","921","439.699","921","0.833333","23","22","900.636","679.5","479.192","679.5","0.956522","2019-03-20 16:42:17"
"819","FA18UCpost","3625","17136","NA","dccs","r97d4427rtel2nml891nrt39o3","pub_-6Uzi4Ybre","6.91333","2018-12-05 09:01:44","39","35","4","1","2.42615","6","2","981.5","981.5","23.3345","981.5","0.333333","23","23","1092.78","929","686.721","905.5","1","2019-03-20 16:42:14"
"818","FA18UCpost","3625","17137","NA","dccs","9s51dcmn3vbvgot0r11h53vdb4","pub_8qHhhTpflv","3.71795","2018-12-05 09:03:02","39","29","4","0","0","6","2","4997","4997","6754.28","3000","0.333333","23","17","1889.29","949","1723.46","949","0.73913","2019-03-20 16:42:12"
"817","FA18UCpost","3625","17138","NA","dccs","aaejk0pn4m6f5gjhg5somuu8j2","pub_XXx6dnO06U","8.54378","2018-12-05 08:58:58","39","38","5","1","3.67198","6","5","546.2","553","64.5422","553","0.833333","23","23","592.652","575","130.588","575","1","2019-03-20 16:42:09"
"816","FA18UCpost","3625","17139","NA","dccs","o1fe61nopsbdsk73rmt71t8si4","pub_T-bpSusQrE","6.35291","2018-12-05 09:00:37","39","35","4","1","1.86573","6","6","1362.17","1270.5","297.438","1270.5","1","23","19","1417.32","1236","538.955","1236","0.826087","2019-03-20 16:42:06"
"815","FA18UCpost","3625","17140","NA","dccs","i4u8b558125k1s5j1famei9os0","pub_CDJYv8B6BI","8.01119","2018-12-05 09:01:23","39","36","5","1","3.39581","6","3","682","628","214.168","628","0.5","23","23","930.609","646","695.329","644","1","2019-03-20 16:42:03"
"814","FA18UCpost","3625","17141","NA","dccs","h1gh09iflcmcdmpo98gsldsrt2","pub_10fFDmdl0A","6.63598","2018-12-05 09:03:30","39","37","5","1","1.89239","6","6","1373.67","1255","454.244","1255","1","23","21","1214.71","922","615.043","922","0.913043","2019-03-20 16:42:00"
"813","FA18UCpost","3625","17142","NA","dccs","5u8qruvklrbv7cg257vis1cm16","pub_cwDFYtoY11","6.84597","2018-12-05 09:04:09","39","36","5","1","2.23058","6","5","1100.6","1074","278.169","1074","0.833333","23","21","1544.14","933","1205.1","933","0.913043","2019-03-20 16:41:55"
"812","FA18UCpost","3625","17143","NA","dccs","673edaoqj4ckjoudkqk2humm53","pub_R_S0b@GOKQ","7.6725","2018-12-05 08:59:18","39","38","5","1","2.80071","6","5","856.8","826","148.929","826","0.833333","23","23","1232.35","1013","717.566","1013","1","2019-03-20 16:41:52"
"811","FA18UCpost","3625","17144","NA","dccs","kc4quocp05sos97pjpoab7u1o4","pub_bJmegS5IOv","6.34523","2018-12-05 08:59:41","39","33","4","1","2.11446","6","6","2047.67","1010.5","2578.81","1133","1","23","17","1904.29","988","2431.5","988","0.73913","2019-03-20 16:41:50"
"810","FA18UCpost","3625","17145","NA","dccs","knde5310itsu520oj9q3550t16","pub_TYMUKvWAfo","3.84615","2018-12-05 08:59:37","39","30","4","0","2.9016","6","4","933","788.5","388.832","788.5","0.666667","23","16","1074.5","1009.5","489.819","1009.5","0.695652","2019-03-20 16:41:47"
"809","FA18UCpost","3625","17146","NA","dccs","5iask8fqdr1mnld9i0h6o9nau0","pub_MYVo6byNY8","2.125","2018-12-05 09:06:19","40","17","2","0","0.149816","7","7","3536.57","2800","3002.11","2800","1","23","0","0","0","0","0","0","2019-03-20 16:41:45"
"808","FA18UCpost","3625","17147","NA","dccs","f9ucliin555oj72ceh5564aqg0","pub_wDpNsjWiUf","7.6519","2018-12-05 08:57:42","39","36","5","1","3.03652","6","5","759.6","741","306.869","741","0.833333","23","21","1172.05","930","1189.31","900","0.913043","2019-03-20 16:41:42"
"807","FA18UCpost","3625","17149","NA","dccs","ninhqgvmfqbnrro80ps40r7i90","pub_BiRZSvuSr8","6.13827","2018-12-05 09:00:10","39","35","4","1","1.65109","6","4","1361.5","1402.5","188.899","1402.5","0.666667","23","21","2229.52","1786","2077.83","1500","0.913043","2019-03-20 16:41:39"
"806","FA18UCpost","3625","17150","NA","dccs","smcmfm7r38qvjebf25sv812fp0","pub_xqVotI4-C_","7.24881","2018-12-05 08:57:40","39","35","4","1","2.76163","6","3","892.667","841","118.289","841","0.5","23","22","924.364","738","432.73","738","0.956522","2019-03-20 16:41:36"
"805","FA18UCpost","3625","17151","NA","dccs","9h9pa8635no4tqt5n58f1t6ng2","pub_P9zXziQ6hO","8.46723","2018-12-05 08:59:46","39","37","5","1","3.72364","6","4","725.5","540","482.475","540","0.666667","23","23","753.609","613","314.646","613","1","2019-03-20 16:41:34"
"804","FA18UCpost","3625","17152","NA","dccs","mcqlr4nohup2saqgsi804pqc40","pub_P_2T2@czaF","7.636","2018-12-05 08:58:10","39","38","5","1","2.76421","6","5","731.4","840","155.22","840","0.833333","23","23","836.652","690","413.809","686","1","2019-03-20 16:41:31"
"803","FA18UCpost","3625","17058","NA","dccs","dcppois52dneajepgau7dvg1i3","pub_nn~TWJJlKU","7.14826","2018-12-05 08:55:38","39","39","5","1","2.14826","6","6","1143","1115.5","373.046","1115.5","1","23","23","1285.13","1300","607.947","1300","1","2019-03-20 16:41:24"
"802","FA18UCpost","3625","17059","NA","dccs","rcalk1kjbb1qaoco3c2os9gk07","pub_iFAeAbw2vT","8.69378","2018-12-05 08:55:16","39","37","5","1","3.95019","6","6","494","486.5","139.209","486.5","1","23","21","687.524","701","164.764","701","0.913043","2019-03-20 16:41:22"
"801","FA18UCpost","3625","17060","NA","dccs","3o0ahbg7dt9m2glmhf88kft8b5","pub_FNJjpysoM1","7.03951","2018-12-19 08:57:31","39","34","4","1","2.68054","6","5","946.6","873","296.763","873","0.833333","23","19","1569.84","1194","1217.47","1161.5","0.826087","2019-03-20 16:41:19"
"800","FA18UCpost","3625","17061","NA","dccs","m56g6h61aqudvr3ibedd3cht51","pub_OEhS8XN-zq","2.05128","2018-12-05 08:57:32","39","16","2","0","2.85393","6","6","895.667","806","337.656","806","1","23","0","0","0","0","0","0","2019-03-20 16:41:17"
"799","FA18UCpost","3625","17062","NA","dccs","e4ou6gu37pst2pp5rdjrp9nho3","pub_z6vDqdUU6E","7.03702","2018-12-05 08:58:28","39","34","4","1","2.67805","6","2","874","874","76.3675","874","0.333333","23","22","1526.32","1099","1133.92","1093","0.956522","2019-03-20 16:41:14"
"798","FA18UCpost","3625","17062","NA","dccs","5rsc5paluqfab0dl9b47h1eel5","pub_f6MWigbWbX","6.50016","2018-12-05 09:00:07","39","37","5","1","1.75657","6","6","1530.83","1336","760.75","1336","1","23","21","1138.95","905","755.068","870","0.913043","2019-03-20 16:41:13"
"797","FA18UCpost","3625","17063","NA","dccs","d97vbqvq064ai1v93itlem36q1","pub_eRXXfPiOka","7.60429","2018-12-05 08:54:40","39","35","4","1","3.11712","6","5","792.2","714","339.039","714","0.833333","23","20","791.95","718","321.915","718","0.869565","2019-03-20 16:41:11"
"796","FA18UCpost","3625","17064","NA","dccs","1fcmf1e05slpgv9r4j98bq1h63","pub_p1fvhU0pAa","8.8153","2018-12-05 08:54:57","39","38","5","1","3.94351","6","6","618.5","488","227.483","488","1","23","22","761.591","629","436.641","617","0.956522","2019-03-20 16:41:08"
"795","FA18UCpost","3625","17065","NA","dccs","6pv8446qakgbeucholoprcvs94","pub_p5Lcim8@lX","7.93071","2018-12-05 08:55:11","40","40","5","1","2.93071","7","7","830.571","778","151.376","778","1","23","23","690","599","264.798","599","1","2019-03-20 16:41:06"
"794","FA18UCpost","3625","17066","NA","dccs","nbhu4kf760bibc49bkiiigomk1","pub_B4Z-dHBLiA","3.33333","2018-12-05 09:00:54","39","26","3","0","0","6","3","2655","151","4393.47","3000","0.5","23","13","809.769","459","1314.16","460","0.565217","2019-03-20 16:41:04"
"793","FA18UCpost","3625","17067","NA","dccs","uq3vieo6vk5f1cjo8ng395d5d0","pub_C6pl802tbn","3.97436","2018-12-05 08:59:36","39","31","4","0","2.98154","6","2","427","427","470.933","760","0.333333","23","19","715.526","677","602.142","756","0.826087","2019-03-20 16:41:02"
"792","FA18UCpost","3625","17068","NA","dccs","ab9mugqcq12peneklk58co7ge6","pub_l4kFOnEJin","8.24267","2018-12-05 08:54:28","39","36","5","1","3.62729","6","4","557.25","564.5","152.388","564.5","0.666667","23","22","503.773","454.5","190.787","454","0.956522","2019-03-20 16:41:00"
"791","FA18UCpost","3625","17069","NA","dccs","f7jqb3vs8ngaqarnpcvn2nmel0","pub_hW~Il3Z4Qm","3.84615","2018-12-05 08:58:43","39","30","4","0","2.38127","6","3","1190.67","1002","933.412","1002","0.5","23","17","1551","989","1167.23","989","0.73913","2019-03-20 16:40:58"
"790","FA18UCpost","3625","17070","NA","dccs","vr85gd4erpbj6elpm01a9o6v61","pub_xddFfg2jqp","7.23209","2018-12-05 08:56:27","39","35","4","1","2.74491","6","4","962.5","847.5","473.45","847.5","0.666667","23","21","975.429","626","666.849","626","0.913043","2019-03-20 16:40:56"
"789","FA18UCpost","3625","17071","NA","dccs","396n17onvpgfrudqmik4phbqg0","pub_NFqd-i@le~","7.73659","2018-12-05 08:57:15","39","37","5","1","2.993","6","6","749.167","756","122.534","756","1","23","21","853","677","672.33","661","0.913043","2019-03-20 16:40:53"
"788","FA18UCpost","3625","17072","NA","dccs","amkpc9ocfsir43vtvc3mb49i21","pub_TQ@anAa5Hi","7.27717","2018-12-05 08:56:54","40","36","5","1","2.77717","7","5","905.2","835","256.17","835","0.714286","23","21","1176.81","1110","834.346","1105.5","0.913043","2019-03-20 16:40:52"
"787","FA18UCpost","3625","17073","NA","dccs","6s39dpee5632eankl1sd2kppq0","pub_MWSYzejRP0","7.30554","2018-12-05 08:55:03","39","37","5","1","2.56195","6","5","1042.4","922","239.721","922","0.833333","23","22","1230.36","1033.5","596.085","1033.5","0.956522","2019-03-20 16:40:49"
"786","FA18UCpost","3625","17074","NA","dccs","8c3c7bhlfo8jc39oiba5b72pi1","pub_iZDiuUQ32J","7.20543","2018-12-05 08:55:52","39","37","5","1","2.46184","6","4","950","965.5","131.106","965.5","0.666667","23","23","807.783","744","273.653","744","1","2019-03-20 16:40:47"
"785","FA18UCpost","3625","17075","NA","dccs","tmi8dglsr9bv5kp7l55iqn9mn2","pub_oFbkHIFFti","5","2018-12-05 09:00:52","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019-03-20 16:40:45"
"784","FA18UCpost","3625","17076","NA","dccs","9o6llp2a6984o4kbapnbsk7id7","pub_yE48eHXJfq","3.33333","2018-12-05 08:58:43","39","26","3","0","2.75518","6","2","843.5","843.5","375.474","843.5","0.333333","23","14","1842.07","804","2311.67","791","0.608696","2019-03-20 16:40:43"
"783","FA18UCpost","3625","17077","NA","dccs","0t6oddqc6han2898dgkfan7t66","pub_vfTa2oMtR~","6.53539","2018-12-05 08:56:55","39","33","4","1","2.30462","6","2","1038","1038","222.032","1038","0.333333","23","21","1338.95","885","1841.41","859","0.913043","2019-03-20 16:40:40"
"782","FA18UCpost","3625","17156","NA","dccs","6j6sm0kt72n6lpvuojan9s5ha3","pub_kqZaS1TtW4","2.69231","2018-12-19 09:37:08","39","21","3","0","1.65342","6","1","1401","1401","0","1401","0.166667","23","10","965.3","989.5","729.221","1007.5","0.434783","2019-03-20 16:40:28"
