"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","INC_cntTotal","INC_cntCorrect","INC_rtMean","INC_rtMedian","INC_rtStDev","INC_nihMedian","INC_accuracy_Fieldname","CON_cntTotal","CON_cntCorrect","CON_rtMean","CON_rtMedian","CON_rtStDev","CON_nihMedian","CON_accuracy_Fieldname","reportDate"
"1304","FA18UCpost","3623","17596","NA","flanker","c6ivq41got5s7ab1i0hhl30sm0","bqjD4fOWex","8.33111","2018-12-11 10:34:21","42","41","5","1","3.45016","16","15","468.133","463","64.2971","463","0.9375","16","16","437.25","393","146.49","393","1","2018-12-21 15:38:41"
"1305","FA18UCpost","3623","17596","NA","flanker","c6ivq41got5s7ab1i0hhl30sm0","bqjD4fOWex","8.33111","2018-12-11 10:34:21","42","41","5","1","3.45016","16","15","468.133","463","64.2971","463","0.9375","16","16","437.25","393","146.49","393","1","2018-12-21 15:38:42"
"1306","FA18UCpost","3623","17595","NA","flanker","g3ur2mtpo6f17llkv6sshp1ib6","itjLFX4Udu","8.04024","2018-12-11 10:33:44","42","41","5","1","3.15929","16","15","561.267","542","162.316","542","0.9375","16","16","438.312","423.5","48.4668","423.5","1","2018-12-21 15:38:43"
"1307","FA18UCpost","3623","17592","NA","flanker","on30ok7j425onkueu8md5o3l64","psDnh-1SOZ","7.35377","2018-12-11 10:34:26","42","40","5","1","2.59186","16","15","772.067","737","182.319","737","0.9375","16","15","612.467","620","105.712","620","0.9375","2018-12-21 15:38:48"
"1308","FA18UCpost","3623","17591","NA","flanker","rrp4ei479rdrvkjtoqde4l6ni1","q62xs-WZlf","8.40292","2018-12-11 10:34:29","42","42","5","1","3.40291","16","16","597.562","475","296.448","475","1","16","16","478.188","458.5","92.3473","458.5","1","2018-12-21 15:38:50"
"1309","FA18UCpost","3623","17590","NA","flanker","8gafdti7h4m6h750nu2ms43gr0","ibgTbIWLRo","7.98984","2018-12-11 10:34:36","42","41","5","1","3.10888","16","15","536.4","557","91.6443","557","0.9375","16","16","517.875","481","104.342","481","1","2018-12-21 15:38:52"
"1310","FA18UCpost","3623","17589","NA","flanker","g7he0rvvkpjo5ms3opdp8n6bm1","~j~Q80_ml4","8.43823","2018-12-11 10:34:35","42","42","5","1","3.43823","16","16","489.312","466","83.0122","466","1","16","16","480.188","457","82.5229","457","1","2018-12-21 15:38:54"
"1311","FA18UCpost","3623","17588","NA","flanker","29hiokn8j1qsqarvvmuce5c9o3","SQ8lMFPiip","8.37974","2018-12-11 10:33:42","42","42","5","1","3.37974","16","16","536.938","481","159.598","481","1","16","16","471.25","441.5","87.961","441.5","1","2018-12-21 15:38:57"
"1312","FA18UCpost","3623","17587","NA","flanker","qpsuqogrhdjagdf9ge9se8mtk2","AnkXItHquC","8.21988","2018-12-11 10:33:24","42","42","5","1","3.21989","16","16","557.312","524.5","160.458","524.5","1","16","16","474.938","461","67.1709","461","1","2018-12-21 15:39:00"
"1313","FA18UCpost","3623","17585","NA","flanker","jci1cqo118ep6op89rk05mo5f1","PNFjnn_rZY","8.37782","2018-12-11 10:34:33","42","42","5","1","3.37782","16","16","555.125","481.5","164.365","481.5","1","16","16","512.812","480","92.0979","480","1","2018-12-21 15:39:10"
"1314","FA18UCpost","3623","17584","NA","flanker","7i5jnh6kqkilaet1kqu29lsbd3","-ct3QwwHG3","7.84954","2018-12-11 10:34:46","42","42","5","1","2.84954","16","16","1038.75","663","1249.88","641","1","16","16","644.188","600.5","158.141","600.5","1","2018-12-21 15:39:13"
"1315","FA18UCpost","3623","17583","NA","flanker","cievar6746n3v4odpdgldsbbm1","_tpq65p0p~","8.10888","2018-12-11 10:33:44","42","42","5","1","3.10888","16","16","573.75","557","93.2942","557","1","16","16","535.125","510.5","111.945","510.5","1","2018-12-21 15:39:22"
"1316","FA18UCpost","3623","17582","NA","flanker","hng6qrfosddolo04hsoj11vdh3","MdSf1hx4zc","7.47772","2018-12-11 10:34:01","42","42","5","1","2.47772","16","16","934.438","791.5","457.383","784","1","16","16","999.375","748","684.612","748","1","2018-12-21 15:39:24"
"1317","FA18UCpost","3623","17581","NA","flanker","uge6ccdue6c7o50lf4r54eiun2","u~nXoL~Uzb","7.73688","2018-12-11 10:34:01","42","39","5","1","3.09403","16","14","566.5","561.5","128.983","561.5","0.875","16","15","501","497","125.158","497","0.9375","2018-12-21 15:39:27"
"1318","FA18UCpost","3623","17580","NA","flanker","12gl8f4bf5jt5hgmqsnl1n0gs1","f0oq8vv1JU","7.73041","2018-12-11 10:34:24","42","40","5","1","2.96851","16","14","603.571","601","162.659","601","0.875","16","16","521.562","524.5","104.647","524.5","1","2018-12-21 15:39:29"
"1319","FA18UCpost","3623","17578","NA","flanker","pbh9csrh75ut2fqs0lsmbs74e1","nzDZ2wVReS","8.28984","2018-12-18 09:57:06","42","42","5","1","3.28984","16","16","575.438","505","140.648","505","1","16","16","610.688","521.5","187.827","521.5","1","2018-12-21 15:39:31"
"1320","FA18UCpost","3623","17576","NA","flanker","qeca06njsrfstuf7c5nn9q8ht7","glDay1ILmC","6.69918","2018-12-11 10:33:43","42","39","5","1","2.05632","16","13","964.077","985","308.033","985","0.8125","16","16","1350.94","937.5","1804.08","917","1","2018-12-21 15:39:38"
"1321","FA18UCpost","3623","17575","NA","flanker","17tkcfib7at7gi5meidfpj5s67","Hkxo4yXzPQ","6.70024","2018-12-11 10:33:44","42","40","5","1","1.93834","16","14","1289.29","1079","732.571","1050","0.875","16","16","874.25","712.5","633.539","700","1","2018-12-21 15:39:40"
"1322","FA18UCpost","3623","17574","NA","flanker","ufdleb8m9rq8tklt7309add7e4","8H22BwwPri","8.58883","2018-12-11 10:35:10","42","42","5","1","3.58883","16","16","437.25","429.5","68.0554","429.5","1","16","16","432.062","422","53.0377","422","1","2018-12-21 15:39:43"
"1323","FA18UCpost","3623","17574","NA","flanker","ufdleb8m9rq8tklt7309add7e4","8H22BwwPri","8.58883","2018-12-11 10:35:10","42","42","5","1","3.58883","16","16","437.25","429.5","68.0554","429.5","1","16","16","432.062","422","53.0377","422","1","2018-12-21 15:39:43"
"1324","FA18UCpost","3623","17573","NA","flanker","n37s4j0n4rt4fhrfv72ts1i900","rxe-7@Hek@","7.30826","2018-12-11 10:34:56","42","38","5","1","2.78445","16","15","965.8","664","944.21","664","0.9375","16","13","1081.31","558","1215.51","558","0.8125","2018-12-21 15:39:47"
"1325","FA18UCpost","3623","17572","NA","flanker","kuhsg3q61seqe8197q6p5oajt4","LLUnztVbil","7.21772","2018-12-11 09:03:59","42","36","4","1","2.932","16","11","661.909","613","246.997","613","0.6875","16","15","587.867","583","165.978","583","0.9375","2018-12-21 15:39:50"
"1326","FA18UCpost","3623","17563","NA","flanker","c6gti8pvhtjsg382ui49n56680","MJgIT6Km0w","7.84092","2018-12-11 09:00:48","42","42","5","1","2.84092","16","16","667.688","644","156.017","644","1","16","16","575.625","520","145.329","520","1","2018-12-21 15:39:53"
"1327","FA18UCpost","3623","17571","NA","flanker","261i473cpeiu5vpfo6q74hmi14","Y_S4wU0N~x","7.83519","2018-12-11 09:01:21","42","42","5","1","2.83519","16","16","666.688","646","109.088","646","1","16","16","586.5","560.5","197.456","560.5","1","2018-12-21 15:39:57"
"1328","FA18UCpost","3623","17570","NA","flanker","2fph1b1c9226tiusb455ipci54","mtEYnaRhSs","7.40737","2018-12-11 09:02:27","42","37","4","1","3.00261","16","14","779.143","557.5","559.949","590","0.875","16","13","515.846","507","101.253","507","0.8125","2018-12-21 15:39:59"
"1329","FA18UCpost","3623","17570","NA","flanker","2fph1b1c9226tiusb455ipci54","mtEYnaRhSs","7.40737","2018-12-11 09:02:27","42","37","4","1","3.00261","16","14","779.143","557.5","559.949","590","0.875","16","13","515.846","507","101.253","507","0.8125","2018-12-21 15:39:59"
"1330","FA18UCpost","3623","17569","NA","flanker","jpm9cq522gu08fld7aeaeh12d3","dfq89c4A9o","7.38696","2018-12-11 09:00:53","42","42","5","1","2.38696","16","16","1030.38","823.5","656.946","823.5","1","16","16","767.438","784","192.842","784","1","2018-12-21 15:40:03"
"1331","FA18UCpost","3623","17568","NA","flanker","f1mgrvmi0gjqeqjkpvuouvmdl4","tIjsNXn1Kd","7.63097","2018-12-11 09:00:51","42","41","5","1","2.75001","16","15","1301.13","683","1582.86","676.5","0.9375","16","16","515.125","442.5","183.083","442.5","1","2018-12-21 15:40:04"
"1332","FA18UCpost","3623","17567","NA","flanker","j83lnbpcgejdllunpmuks8u3e7","XBo25Y202m","7.23221","2018-12-11 09:01:21","42","42","5","1","2.23221","16","16","1081.25","895.5","551.756","895.5","1","16","16","948.188","845.5","366.134","845.5","1","2018-12-21 15:40:07"
"1333","FA18UCpost","3623","17566","NA","flanker","qsr5316r3pd81vs6o6a06iadq0","hLZFB6dZO6","8.07011","2018-12-11 09:00:57","42","40","5","1","3.30821","16","15","562","500","139.876","500","0.9375","16","15","530.733","486","108.125","486","0.9375","2018-12-21 15:40:10"
"1334","FA18UCpost","3623","17565","NA","flanker","g694lm0ml0qle3dt38vk916306","lvPQ09tk5K","7.54357","2018-12-11 09:01:24","42","40","5","1","2.78167","16","15","722.6","665","167.923","665","0.9375","16","15","660.867","608","166.291","608","0.9375","2018-12-21 15:40:13"
"1335","FA18UCpost","3623","17564","NA","flanker","5tu4kod6311qpnnrvi3gcvb961","oMyQiXXQpI","7.8815","2018-12-11 09:00:26","42","42","5","1","2.8815","16","16","679.25","630","160.489","630","1","16","16","581.25","556.5","121.716","556.5","1","2018-12-21 15:40:17"
"1336","FA18UCpost","3623","17562","NA","flanker","3pfin58v30uabu4glnpkoe9ld4","AuKidbhFoz","7.54976","2018-12-11 09:00:46","42","42","5","1","2.54976","16","16","905.375","754","403.59","754","1","16","16","569","567.5","110.406","567.5","1","2018-12-21 15:40:18"
"1337","FA18UCpost","3623","17561","NA","flanker","ngc9s43rhbn6om349vs58mh2j3","rq8c2NlyTY","7.58144","2018-12-11 09:00:57","42","40","5","1","2.81954","16","14","618.714","651.5","230.245","651.5","0.875","16","16","579.562","562","168.992","562","1","2018-12-21 15:40:21"
"1338","FA18UCpost","3623","17560","NA","flanker","78e85rqs20j5ftsn7nopjj0d20","~VnAY@_O27","8.11875","2018-12-11 09:01:10","42","40","5","1","3.35685","16","15","503.933","487","101.326","487","0.9375","16","15","408","402","55.166","402","0.9375","2018-12-21 15:40:24"
"1339","FA18UCpost","3623","17559","NA","flanker","q19esh9fvn14964juhqhrukjk5","32lnkXgYHN","7.02013","2018-12-11 09:01:35","42","42","5","1","2.02013","16","16","1162","1004.5","706.049","1004.5","1","16","16","879.688","803","234.967","803","1","2018-12-21 15:40:26"
"1340","FA18UCpost","3623","17558","NA","flanker","sg3p0cckulrvnb4e7qlsonv7n5","q_Qs~QtgBT","8.09732","2018-12-11 09:01:17","42","42","5","1","3.09732","16","16","618.75","560.5","151.95","560.5","1","16","16","597.375","563","155.557","563","1","2018-12-21 15:40:31"
"1341","FA18UCpost","3623","17557","NA","flanker","ssekdac319aq6hkfubsup3tc56","D7n0G4-4Eu","7.86836","2018-12-11 09:00:11","42","42","5","1","2.86836","16","16","748.312","634.5","332.049","634.5","1","16","16","628.5","633","201.759","633","1","2018-12-21 15:40:43"
"1342","FA18UCpost","3623","17556","NA","flanker","52beulhbt6armn5fsao2e50er4","pqeUJDDgF4","6.92234","2018-12-11 09:01:25","42","41","5","1","2.04139","16","15","1027.87","993","202.141","993","0.9375","16","16","870.812","831.5","298.321","831.5","1","2018-12-21 15:40:45"
"1343","FA18UCpost","3623","17554","NA","flanker","qk4b7fi9jpmf4ujmoh2lgagi35","WC1HOUJeK6","8.23579","2018-12-11 09:00:18","42","42","5","1","3.23579","16","16","515.125","520","99.4926","520","1","16","16","499.375","457.5","151.235","454","1","2018-12-21 15:40:48"
"1344","FA18UCpost","3623","17553","NA","flanker","3h7nb91mn3mjnb5j706th12615","vaiaTnWZGc","8.40292","2018-12-11 09:00:30","42","42","5","1","3.40291","16","16","525.375","484","144.763","475","1","16","16","555.812","489","157.898","489","1","2018-12-21 15:40:49"
"1345","FA18UCpost","3623","17552","NA","flanker","th8ou7kj9qrj63en2alhna0076","YVrtmK2jKh","8.04375","2018-12-11 09:00:51","42","42","5","1","3.04375","16","16","623.312","583.5","202.769","577","1","16","16","655.312","566.5","226.933","566.5","1","2018-12-21 15:40:52"
"1346","FA18UCpost","3623","17551","NA","flanker","0du90ttqc2sclnoooncipaqcg0","1iPt0gLdpE","8.16099","2018-12-11 09:00:55","42","42","5","1","3.16099","16","16","540.438","541.5","58.7548","541.5","1","16","16","503.875","481","95.5","481","1","2018-12-21 15:40:55"
"1347","FA18UCpost","3623","17550","NA","flanker","2g2undoirp0afnhak003bb2083","237zv3B7eo","8.75987","2018-12-11 09:01:05","42","42","5","1","3.75987","16","16","442.312","391.5","100.123","391.5","1","16","16","480","451","126.97","450","1","2018-12-21 15:40:56"
"1348","FA18UCpost","3623","17549","NA","flanker","qid87c4b13k3id4c5cuq3ca9k1","50-IG7riuy","7.71472","2018-12-11 09:00:52","42","41","5","1","2.83376","16","16","661.625","646.5","117.457","646.5","1","16","15","653.8","588","169.999","588","0.9375","2018-12-21 15:40:59"
"1349","FA18UCpost","3623","17548","NA","flanker","hf6oao7rs2fse3i8gselhugd05","vYCGq2-Kli","8.05982","2018-12-11 09:01:13","42","42","5","1","3.05982","16","16","880.25","592","762.751","572","1","16","16","714.188","607.5","366.409","607.5","1","2018-12-21 15:41:02"
"1350","FA18UCpost","3623","17548","NA","flanker","hf6oao7rs2fse3i8gselhugd05","vYCGq2-Kli","8.05982","2018-12-11 09:01:13","42","42","5","1","3.05982","16","16","880.25","592","762.751","572","1","16","16","714.188","607.5","366.409","607.5","1","2018-12-21 15:41:02"
"1351","FA18UCpost","3623","17547","NA","flanker","43nnfe8nb2ermimgl7gukn93v0","vU5WYXlHup","8.1122","2018-12-11 09:00:57","42","42","5","1","3.1122","16","16","768.938","564","664.793","556","1","16","16","516.812","503.5","102.768","503.5","1","2018-12-21 15:41:03"
"1352","FA18UCpost","3623","18690","NA","flanker","776pa2pc2qvflr0ntt9bdcuao5","dBlOQd8Bp2","8.0781","2018-12-05 10:03:37","42","41","5","1","3.19714","16","16","550.75","531","66.3812","531","1","16","15","490.533","484","62.8898","484","0.9375","2018-12-21 15:41:06"
"1353","FA18UCpost","3623","18661","NA","flanker","0soi8ic1ek8rsoursqmrhogdl6","WQ9Z7CLRG5","7.80402","2018-12-05 10:00:32","42","42","5","1","2.80402","16","16","644.188","657","105.202","657","1","16","16","562.438","574","71.4525","574","1","2018-12-21 15:41:10"
"1354","FA18UCpost","3623","18618","NA","flanker","2e19gd19t5rvic2hfi7i7r7i31","uzxhryHGC8","7.07069","2018-12-05 10:00:20","42","34","4","1","3.02307","16","10","948.3","583.5","1009.36","583.5","0.625","16","14","576.714","510.5","247.63","504","0.875","2018-12-21 15:41:13"
"1355","FA18UCpost","3623","18617","NA","flanker","4fc7se27dvsg9happg4om2oi17","qEYb4dujmo","7.94258","2018-12-05 10:04:59","42","42","5","1","2.94258","16","16","629.25","609.5","93.4748","609.5","1","16","16","567.812","525","191.3","523","1","2018-12-21 15:41:15"
"1356","FA18UCpost","3623","17347","NA","flanker","sh7s1abcodcq0m13o8fs1lrqg6","5aMTLMldkb","3.92857","2018-12-05 10:01:38","42","33","4","0","2.6504","16","8","774.625","699","486.951","714","0.5","16","15","560.867","608","117.301","608","0.9375","2018-12-21 15:41:18"
"1357","FA18UCpost","3623","17346","NA","flanker","ma56o0one07520sim5deoaik64","5eJY0XMcJT","8.58668","2018-12-05 09:59:36","42","42","5","1","3.58668","16","16","474.875","430","104.431","430","1","16","16","446.938","428.5","80.0495","428.5","1","2018-12-21 15:41:22"
"1358","FA18UCpost","3623","17345","NA","flanker","pav2sgbts482em4nl68n6l6dd2","iT2JKSyTrM","8.47424","2018-12-05 10:00:16","42","42","5","1","3.47424","16","16","550.75","464","248.916","457","1","16","16","485.562","474.5","119.535","474.5","1","2018-12-21 15:41:31"
"1359","FA18UCpost","3623","17344","NA","flanker","8pn3v620d64dppiv06h0u3ph37","S3Av1jU9kF","7.67907","2018-12-05 10:00:34","42","42","5","1","2.67907","16","16","869.562","703","456.668","703","1","16","16","986.438","602","994.742","590","1","2018-12-21 15:41:34"
"1360","FA18UCpost","3623","17100","NA","flanker","9f9c9uck2gk9lpemr5lrgid432","Cgbr9EI5td","6.34134","2018-12-05 09:59:34","42","37","4","1","1.93658","16","12","1253.08","1051","686.102","1051","0.75","16","15","824.667","768","241.99","768","0.9375","2018-12-21 15:41:37"
"1361","FA18UCpost","3623","17099","NA","flanker","04523r42nruu7le587t4j01pc6","HiRKSI2YSq","7.61619","2018-12-05 09:59:14","42","38","5","1","3.09238","16","12","606.25","562","290.957","562","0.75","16","16","462.188","478.5","88.7763","478.5","1","2018-12-21 15:41:40"
"1362","FA18UCpost","3623","17098","NA","flanker","6qo3nudfbd3bg6uhlr3n4jcin4","5NY2BLTbHN","8.27611","2018-12-05 10:00:33","42","41","5","1","3.39516","16","15","454.467","477","56.2074","477","0.9375","16","16","462.125","452.5","82.7815","450","1","2018-12-21 15:41:43"
"1363","FA18UCpost","3623","17097","NA","flanker","0opvd6m36mn77rjqveadi10194","ygpP~DkmPh","8.13559","2018-12-05 10:03:59","42","42","5","1","3.13559","17","17","551.235","549","58.4974","549","1","15","15","477.133","486","64.3837","486","1","2018-12-21 15:41:46"
"1364","FA18UCpost","3623","17097","NA","flanker","0opvd6m36mn77rjqveadi10194","ygpP~DkmPh","8.13559","2018-12-05 10:03:59","42","42","5","1","3.13559","17","17","551.235","549","58.4974","549","1","15","15","477.133","486","64.3837","486","1","2018-12-21 15:41:46"
"1365","FA18UCpost","3623","17097","NA","flanker","0opvd6m36mn77rjqveadi10194","ygpP~DkmPh","8.13559","2018-12-05 10:03:59","42","42","5","1","3.13559","17","17","551.235","549","58.4974","549","1","15","15","477.133","486","64.3837","486","1","2018-12-21 15:41:46"
"1366","FA18UCpost","3623","17097","NA","flanker","0opvd6m36mn77rjqveadi10194","ygpP~DkmPh","8.13559","2018-12-05 10:03:59","42","42","5","1","3.13559","17","17","551.235","549","58.4974","549","1","15","15","477.133","486","64.3837","486","1","2018-12-21 15:41:46"
"1367","FA18UCpost","3623","17096","NA","flanker","o63jugvcvl3g8kv0amd1vgv7h0","CK2NjT_OD9","7.76805","2018-12-05 09:59:02","42","36","4","1","3.48234","16","10","654.1","444.5","686.74","455","0.625","16","16","624.188","560","360.171","571","1","2018-12-21 15:41:55"
"1368","FA18UCpost","3623","17095","NA","flanker","114bl7ldfbddl27d7j92qfv3g1","Qn4c4_AySJ","7.67382","2018-12-05 09:59:45","42","42","5","1","2.67382","16","16","786.812","705","254.414","705","1","16","16","560.625","531","160.335","523","1","2018-12-21 15:42:00"
"1369","FA18UCpost","3623","17094","NA","flanker","ebmfimo36k7afqpuo9ru1f5b83","u5qCjTWUFg","7.78308","2018-12-05 10:00:42","42","41","5","1","2.90213","16","15","785.533","623","389.441","623","0.9375","16","16","542.375","496.5","134.395","492","1","2018-12-21 15:42:03"
"1370","FA18UCpost","3623","17093","NA","flanker","bcfmtqo1b56ov3m0hpnp1ernu5","_Usx9Q7pcD","8.01017","2018-12-05 09:58:37","42","40","5","1","3.24826","16","14","501.5","516.5","68.1466","516.5","0.875","16","16","504.062","459.5","112.744","459.5","1","2018-12-21 15:42:07"
"1371","FA18UCpost","3623","17092","NA","flanker","tg0pnjcpv6js14hbeja802l6i7","h-Iy1TcReT","7.92899","2018-12-05 09:59:37","42","42","5","1","2.92899","16","16","1120.81","614","962.158","614","1","16","16","667","550.5","276.217","550.5","1","2018-12-21 15:42:12"
"1372","FA18UCpost","3623","17091","NA","flanker","79vdme8qlb2me8i7atuplt4qp5","1~1hUeXex7","7.69994","2018-12-05 09:59:07","42","40","5","1","2.93804","16","15","661","611","200.906","611","0.9375","16","15","589.2","545","169.412","545","0.9375","2018-12-21 15:42:15"
"1373","FA18UCpost","3623","17090","NA","flanker","db1utagloqj175a3rjmm0tapk3","rPLJI-bqei","7.49528","2018-12-05 10:01:15","42","39","5","1","2.85242","16","13","673.231","640","155.696","640","0.8125","16","16","627.25","607.5","141.439","607.5","1","2018-12-21 15:42:17"
"1374","FA18UCpost","3623","17089","NA","flanker","4cka4k8e8cjurougk9iprtqse5","3Ue1jV9k5p","7.60253","2018-12-05 09:58:27","42","41","5","1","2.72158","15","14","982.786","687","771.427","687","0.933333","17","17","790.059","650","499.315","649.5","1","2018-12-21 15:42:21"
"1375","FA18UCpost","3623","17088","NA","flanker","kd7g69lf7bm4vhoq0pk0v46287","tGBbLhSPeV","7.23427","2018-12-05 09:58:45","42","42","5","1","2.23427","16","16","1045.62","894.5","512.753","894.5","1","16","16","896.562","774","353.544","774","1","2018-12-21 15:42:24"
"1376","FA18UCpost","3623","17087","NA","flanker","jq1voqt6tb9kg5dghp3oe9dg90","B0m_VIzmVh","7.71614","2018-12-05 09:58:09","42","41","5","1","2.83519","16","15","798.267","695","479.014","646","0.9375","16","16","547.25","499","151.543","499","1","2018-12-21 15:42:28"
"1377","FA18UCpost","3623","17086","NA","flanker","oirei45tg7h6sihvl8hp8nem37","SXuCf31BvS","8.1026","2018-12-05 09:58:36","42","41","5","1","3.22165","16","15","751.667","525","726.603","524","0.9375","16","16","585.875","491.5","347.58","476","1","2018-12-21 15:42:30"
"1378","FA18UCpost","3623","17085","NA","flanker","v7me5q6kdtfu0c077tpsvg8s13","N9sl3M0fAG","7.46781","2018-12-05 10:02:31","42","41","5","1","2.58686","15","14","790.214","739","312.66","739","0.933333","17","17","657.176","581","196.772","581","1","2018-12-21 15:42:34"
"1379","FA18UCpost","3623","17083","NA","flanker","ucgf6ots3770kvi5iek32lvvo1","zc6Q74l0AX","8.25902","2018-12-05 10:00:08","42","42","5","1","3.25902","16","16","535","513.5","87.3041","513.5","1","16","16","477.062","473.5","75.4634","473.5","1","2018-12-21 15:42:41"
"1380","FA18UCpost","3623","17175","NA","flanker","a3h0o1merceheuh9tci3j0p4n0",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-21 15:42:48"
"1381","FA18UCpost","3623","17175","NA","flanker","a3h0o1merceheuh9tci3j0p4n0",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-21 15:42:48"
"1382","FA18UCpost","3623","17175","NA","flanker","a3h0o1merceheuh9tci3j0p4n0",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-21 15:42:48"
"1383","FA18UCpost","3623","17174","NA","flanker","fbla392u2ucup1hv84a5s09uk4","8uy@@Uqlu1","7.6478","2018-12-19 09:28:25","42","40","5","1","2.8859","16","15","695.133","637","242.19","628.5","0.9375","16","15","550.867","527","174.223","505.5","0.9375","2018-12-21 15:42:50"
"1384","FA18UCpost","3623","17173","NA","flanker","6rfiaptbld29hv7373p7s1a0i2","gnCM3IF@x6","6.73897","2018-12-19 09:38:19","42","39","5","1","2.09611","16","15","1062.27","964","463.741","964","0.9375","16","14","1028.79","843","584.525","843","0.875","2018-12-21 15:42:53"
"1385","FA18UCpost","3623","17172","NA","flanker","kq3gp06qh2abv79q9gpdc0sp15","kwE15@84lA","8.39322","2018-12-19 09:28:48","42","42","5","1","3.39322","16","16","513","477.5","168.918","477.5","1","16","16","418.438","403.5","50.4248","403.5","1","2018-12-21 15:42:56"
"1386","FA18UCpost","3623","17170","NA","flanker","r6d0ocg526l7j3b3cmk2lse347","wmqeaeA50G","7.87411","2018-12-19 09:31:32","42","40","5","1","3.1122","16","14","699","556.5","363.255","556","0.875","16","16","601.125","514.5","270.547","514.5","1","2018-12-21 15:43:05"
"1387","FA18UCpost","3623","17169","NA","flanker","urfirod0q38uok54ad0qr19le4","S4exSwguBe","6.65071","2018-12-19 09:31:46","42","42","5","1","1.65071","16","16","1788.94","1227","1445.41","1227","1","16","16","1020.25","703.5","1080.62","700","1","2018-12-21 15:43:08"
"1388","FA18UCpost","3623","17168","NA","flanker","qhr5neioh284ra621sj7fcpku2","fJ2OjoT@xw","8.07603","2018-12-19 09:30:02","42","42","5","1","3.07603","16","16","594.312","567","113.246","567","1","16","16","518.625","505.5","78.0341","505.5","1","2018-12-21 15:43:11"
"1389","FA18UCpost","3623","17167","NA","flanker","i9u3atkbv8fehg7jkcdefbp4c4","dRiLaCc2N_","6.70105","2018-12-19 09:34:39","42","42","5","1","1.70105","16","16","1179.56","1194","542.527","1194","1","16","16","998.25","701.5","577.878","701.5","1","2018-12-21 15:43:15"
"1390","FA18UCpost","3623","17166","NA","flanker","1ibrlv1vtltnm895teoad5ut20","Dtv3wG2e93","7.76245","2018-12-19 09:23:06","42","41","5","1","2.8815","16","15","669.467","630","214.222","630","0.9375","16","16","654.562","579.5","214.647","579.5","1","2018-12-21 15:43:17"
"1391","FA18UCpost","3623","17164","NA","flanker","2jggovlojv27g4a0cq5viqb9r7","PvUjEnzOJV","7.74729","2018-12-19 09:28:51","42","42","5","1","2.74729","16","16","857.812","677.5","415.999","677.5","1","16","16","701.188","640.5","275.241","639","1","2018-12-21 15:43:24"
"1392","FA18UCpost","3623","17163","NA","flanker","nauj1vmtto2o277c1qpv7jr366","yBQgYbffFC","6.83135","2018-12-19 09:29:30","42","35","4","1","2.66468","16","10","790.1","708.5","350.049","708.5","0.625","16","15","588.2","456","233.161","456","0.9375","2018-12-21 15:43:27"
"1393","FA18UCpost","3623","17162","NA","flanker","kr9pav3r8m4nks7gb22ltamvf3","FssnrUnCIZ","7.40839","2018-12-19 09:32:49","42","42","5","1","2.40839","16","16","4389.06","941","6933.62","814","1","16","16","3057.94","670","5420.34","649.5","1","2018-12-21 15:43:30"
"1394","FA18UCpost","3623","17161","NA","flanker","e2ut4qa07i955jodpqqr3up901","@BjTcJo_hW","6.40307","2018-12-19 09:33:35","42","41","5","1","1.52212","16","15","2044.73","1328","1955.97","1315.5","0.9375","16","16","2361.38","1157.5","2745.51","1157.5","1","2018-12-21 15:43:33"
"1395","FA18UCpost","3623","17160","NA","flanker","p8gd1d0renhh9m4rnb3ak6b104","E4QaHPKWjC","3.69048","2018-12-19 09:33:04","42","31","4","0","2.1884","16","5","980","917","259.37","917","0.3125","16","16","799.375","719","331.731","719","1","2018-12-21 15:43:35"
"1396","FA18UCpost","3623","17159","NA","flanker","lqrak3nlaudio7dqro1rej0nj3","vZCwTa2p0f","5.7864","2018-12-19 09:34:02","42","42","5","1","0.786402","16","16","2318","1959.5","1302.75","1959.5","1","16","16","1214.94","890.5","789.498","890.5","1","2018-12-21 15:43:45"
"1397","FA18UCpost","3623","17158","NA","flanker","5ccovuusqa4t8b4h3vp3isf7t6","vthwCYWXPQ","6.56341","2018-12-19 09:28:20","42","34","4","1","2.51579","16","8","790.125","768","220.638","768","0.5","16","16","815.625","594","560.261","594","1","2018-12-21 15:44:08"
"1398","FA18UCpost","3623","17157","NA","flanker","h3a6r9nmcd1dmn31npnpvr9nn2","muJow3khLK","8.05016","2018-12-19 09:33:23","42","42","5","1","3.05016","16","16","686.438","575","249.654","575","1","16","16","731.562","662","254.818","662","1","2018-12-21 15:44:26"
"1399","FA18UCpost","3623","17156","NA","flanker","6j6sm0kt72n6lpvuojan9s5ha3","QedSGy_wwn","7.86255","2018-12-19 09:29:23","42","42","5","1","2.86255","16","16","717.938","636.5","201.105","636.5","1","16","16","541.125","497","115.352","497","1","2018-12-21 15:44:29"
