"accessCode","userID","fastestRT_user","highestLevel_user","highestLevelTrialCount_user","trialCount_user","nLevels_user","timePlayed_difficulty","HITS_user","Hit_AvgRT_user","Hit_SDRT_user","MISSED_user","Miss_AvgRT_user","Miss_SDRT_user","WRONG_user","Wrong_AvgRT_user","Wrong_SDRT_user","first_count","first_count_correct","RuleChange_Accuracy_Pct","HITS_diff_Easy","HITS_diff_Medium","HITS_diff_Difficult","Hit_AvgRT_diff_Easy","Hit_AvgRT_diff_Medium","Hit_AvgRT_diff_Difficult","Hit_SDRT_diff_Easy","Hit_SDRT_diff_Medium","Hit_SDRT_diff_Difficult","DifficultyTrialCount_Easy","DifficultyTrialCount_Medium","DifficultyTrialCount_Difficult","Difficulty_Hits_Easy","Difficulty_Hits_Medium","Difficulty_Hits_Difficult","Accuracy_Pct_diff_Easy","Accuracy_Pct_diff_Medium","Accuracy_Pct_diff_Difficult","count_afterWrong_HIT","count_afterWrong_MISSED","count_afterWrong_WRONG","count_afterWrong_NA","avgRT_afterWrong_HIT","avgRT_afterWrong_MISSED","avgRT_afterWrong_WRONG","n_afterWrong","accuracy_afterWrong","highestLevelPct_user","percentCorrect_user","HitRate_user","FARate_user","DPrime_user","fastestRT_diff_Easy","fastestRT_diff_Medium","fastestRT_diff_Difficult","highestLevel_diff_Easy","highestLevel_diff_Medium","highestLevel_diff_Difficult","highestLevelTrialCount_diff_Easy","highestLevelTrialCount_diff_Medium","highestLevelTrialCount_diff_Difficult","trialCount_diff_Easy","trialCount_diff_Medium","trialCount_diff_Difficult","nLevels_diff_Easy","nLevels_diff_Medium","nLevels_diff_Difficult","timePlayed_difficulty_Easy","timePlayed_difficulty_Medium","timePlayed_difficulty_Difficult","HITS_diff_Easy1","HITS_diff_Medium1","HITS_diff_Difficult1","Hit_AvgRT_diff_Easy1","Hit_AvgRT_diff_Medium1","Hit_AvgRT_diff_Difficult1","Hit_SDRT_diff_Easy1","Hit_SDRT_diff_Medium1","Hit_SDRT_diff_Difficult1","MISSED_diff_Easy","MISSED_diff_Medium","MISSED_diff_Difficult","Miss_AvgRT_diff_Easy","Miss_AvgRT_diff_Medium","Miss_AvgRT_diff_Difficult","Miss_SDRT_diff_Easy","Miss_SDRT_diff_Medium","Miss_SDRT_diff_Difficult","WRONG_diff_Easy","WRONG_diff_Medium","WRONG_diff_Difficult","Wrong_AvgRT_diff_Easy","Wrong_AvgRT_diff_Medium","Wrong_AvgRT_diff_Difficult","Wrong_SDRT_diff_Easy","Wrong_SDRT_diff_Medium","Wrong_SDRT_diff_Difficult","highestLevelPct_diff_Easy","highestLevelPct_diff_Medium","highestLevelPct_diff_Difficult","percentCorrect_diff_Easy","percentCorrect_diff_Medium","percentCorrect_diff_Difficult","HitRate_diff_Easy","HitRate_diff_Medium","HitRate_diff_Difficult","FARate_diff_Easy","FARate_diff_Medium","FARate_diff_Difficult","DPrime_diff_Easy","DPrime_diff_Medium","DPrime_diff_Difficult","fastestRT_sess_1","fastestRT_sess_2","fastestRT_sess_3","fastestRT_sess_4","fastestRT_sess_5","fastestRT_sess_6","highestLevel_sess_1","highestLevel_sess_2","highestLevel_sess_3","highestLevel_sess_4","highestLevel_sess_5","highestLevel_sess_6","highestTrialCount_sess_1","highestTrialCount_sess_2","highestTrialCount_sess_3","highestTrialCount_sess_4","highestTrialCount_sess_5","highestTrialCount_sess_6","trialCount_sess_1","trialCount_sess_2","trialCount_sess_3","trialCount_sess_4","trialCount_sess_5","trialCount_sess_6","nLevels_sess_1","nLevels_sess_2","nLevels_sess_3","nLevels_sess_4","nLevels_sess_5","nLevels_sess_6","timePlayed_sess_1","timePlayed_sess_2","timePlayed_sess_3","timePlayed_sess_4","timePlayed_sess_5","timePlayed_sess_6","HITS_sess_1","HITS_sess_2","HITS_sess_3","HITS_sess_4","HITS_sess_5","HITS_sess_6","Hit_AvgRT_sess_1","Hit_AvgRT_sess_2","Hit_AvgRT_sess_3","Hit_AvgRT_sess_4","Hit_AvgRT_sess_5","Hit_AvgRT_sess_6","Hit_SDRT_sess_1","Hit_SDRT_sess_2","Hit_SDRT_sess_3","Hit_SDRT_sess_4","Hit_SDRT_sess_5","Hit_SDRT_sess_6","MISSED_sess_1","MISSED_sess_2","MISSED_sess_3","MISSED_sess_4","MISSED_sess_5","MISSED_sess_6","Miss_AvgRT_sess_1","Miss_AvgRT_sess_2","Miss_AvgRT_sess_3","Miss_AvgRT_sess_4","Miss_AvgRT_sess_5","Miss_AvgRT_sess_6","Miss_SDRT_sess_1","Miss_SDRT_sess_2","Miss_SDRT_sess_3","Miss_SDRT_sess_4","Miss_SDRT_sess_5","Miss_SDRT_sess_6","WRONG_sess_1","WRONG_sess_2","WRONG_sess_3","WRONG_sess_4","WRONG_sess_5","WRONG_sess_6","Wrong_AvgRT_sess_1","Wrong_AvgRT_sess_2","Wrong_AvgRT_sess_3","Wrong_AvgRT_sess_4","Wrong_AvgRT_sess_5","Wrong_AvgRT_sess_6","Wrong_SDRT_sess_1","Wrong_SDRT_sess_2","Wrong_SDRT_sess_3","Wrong_SDRT_sess_4","Wrong_SDRT_sess_5","Wrong_SDRT_sess_6","highestLevelPct_sess_1","highestLevelPct_sess_2","highestLevelPct_sess_3","highestLevelPct_sess_4","highestLevelPct_sess_5","highestLevelPct_sess_6","percentCorrect_sess_1","percentCorrect_sess_2","percentCorrect_sess_3","percentCorrect_sess_4","percentCorrect_sess_5","percentCorrect_sess_6","HitRate_sess_1","HitRate_sess_2","HitRate_sess_3","HitRate_sess_4","HitRate_sess_5","HitRate_sess_6","FARate_sess_1","FARate_sess_2","FARate_sess_3","FARate_sess_4","FARate_sess_5","FARate_sess_6","DPrime_sess_1","DPrime_sess_2","DPrime_sess_3","DPrime_sess_4","DPrime_sess_5","DPrime_sess_6"
"ATHF18","16842",0,"SpaceCakesLevel 2-4-1",11,1519,26,"3811",1119,1.17278278818588,0.831067432395254,45,1.56759833555556,1.43722840865989,355,1.01587781261972,0.943595732138248,15,13,0.87,364,755,NA,1.11893815766484,1.19874231866225,NA,0.841179243694727,0.825453760128402,NA,450,1069,NA,364,755,NA,0.808888888888889,0.706267539756782,NA,222,6,126,1,1.17766751801802,0.631156683333333,0.940479995952381,354,0.627118644067797,1,74,0.74,0.23,1.38219225457813,0,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-1",NA,60,11,NA,450,1069,NA,7,19,NA,"1082","2729",NA,364,755,NA,1.11893815766484,1.19874231866225,NA,0.841179243694727,0.825453760128402,NA,5,40,NA,0.47061,1.7047218775,NA,0.442091357972823,1.46179299100831,NA,81,274,NA,1.02463748765432,1.01328827364964,NA,1.19998320011634,0.855893555581581,NA,13,1,NA,81,71,NA,0.81,0.71,NA,0.18,0.26,NA,1.79326138289404,1.19673012494859,NA,0.049685,0,0.08329999,0,NA,NA,"SpaceCakesLevel 1-1-1","SpaceCakesLevel 2-0-2","SpaceCakesLevel 2-3-0","SpaceCakesLevel 2-4-1",NA,NA,19,40,20,11,NA,NA,319,670,260,270,NA,NA,10,17,6,5,NA,NA,"656","1431","1176","548",NA,NA,258,488,180,193,NA,NA,0.955461903488372,1.0477959477459,1.65523637822222,1.32936683056995,NA,NA,0.611479294134974,0.756028283650733,0.891912464086842,0.991857992755544,NA,NA,2,5,30,8,NA,NA,0.2669275,0.47061,2.10675733333333,0.5565375125,NA,NA,0.30685959429762,0.442091357972823,1.47013601017854,0.384475961422544,NA,NA,59,177,50,69,NA,NA,0.876437474576271,0.886260173954802,1.7096872058,0.964846397101449,NA,NA,0.551992926028087,0.928582837591816,1.11861503171127,0.90811660448197,NA,NA,6,6,8,4,NA,NA,81,73,69,71,NA,NA,0.81,0.73,0.69,0.71,NA,NA,0.19,0.26,0.19,0.26,NA,NA,1.75579259010246,1.25615839640954,1.37374664239868,1.19673012494859,NA,NA
"ATM1F18","16921",0,"SpaceCakesLevel 2-4-0",99,1126,16,"3371",821,1.23680679415347,0.71845989688472,53,0.689413105660377,0.459943694311932,252,1.0140343925,0.774209942283782,10,9,0.9,165,656,NA,1.18361262424242,1.25018642530488,NA,0.640204854264435,0.736682952033852,NA,190,936,NA,165,656,NA,0.868421052631579,0.700854700854701,NA,171,3,78,NA,1.20169572748538,0.878681633333333,0.949126985897436,252,0.678571428571429,9,73,0.73,0.22,1.38500620520531,0.04999,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-0",NA,10,99,NA,190,936,NA,6,10,NA,"419","2952",NA,165,656,NA,1.18361262424242,1.25018642530488,NA,0.640204854264435,0.736682952033852,NA,0,53,NA,NA,0.689413105660377,NA,NA,0.459943694311932,NA,25,227,NA,1.250786092,0.987960416784141,NA,1.04721988062744,0.736452816181553,NA,5,11,NA,87,70,NA,0.87,0.7,NA,0.13,0.24,NA,2.2527822580776,1.23070307554813,NA,0.04999,0,0,0.30112,NA,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-0","SpaceCakesLevel 2-3-1","SpaceCakesLevel 2-4-0",NA,NA,10,39,40,60,NA,NA,190,479,220,237,NA,NA,6,10,4,4,NA,NA,"419","917","1429","606",NA,NA,165,354,115,187,NA,NA,1.18361262424242,1.12493203418079,1.40178695130435,1.3940687459893,NA,NA,0.640204854264435,0.62101537003198,1.03161837335599,0.679739811618127,NA,NA,0,1,52,0,NA,NA,NA,1.785725,0.668330184615385,NA,NA,NA,NA,NA,0.437808563992422,NA,NA,NA,25,124,53,50,NA,NA,1.250786092,0.921662777419355,0.841114773773585,1.308034944,NA,NA,1.04721988062744,0.646330816838561,0.667705233385941,0.916938880250478,NA,NA,5,8,18,25,NA,NA,87,74,52,79,NA,NA,0.87,0.74,0.52,0.79,NA,NA,0.13,0.26,0.24,0.21,NA,NA,2.2527822580776,1.28669081078583,0.756456146304821,1.61284249403648,NA,NA
"ATM1F18","16924",0.01277,"SpaceCakesLevel 2-3-1",20,741,13,"1495",618,1.40781025532362,0.696263822550183,3,1.01232496666667,0.127719773970217,120,1.46697033583333,0.856718425498764,11,9,0.82,165,453,NA,1.23512120121212,1.47071024192053,NA,0.688595583725157,0.689099105085704,NA,180,561,NA,165,453,NA,0.916666666666667,0.807486631016043,NA,91,NA,28,1,1.73780258021978,NA,1.66373131785714,119,0.764705882352941,3,83,0.83,0.16,1.94862313635595,0.367785,0.01277,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-3-1",NA,30,20,NA,180,561,NA,5,8,NA,"411","1084",NA,165,453,NA,1.23512120121212,1.47071024192053,NA,0.688595583725157,0.689099105085705,NA,0,3,NA,NA,1.01232496666667,NA,NA,0.127719773970217,NA,15,105,NA,2.08108208,1.37924008666667,NA,0.996179064224405,0.802541931916024,NA,17,4,NA,92,81,NA,0.91,0.81,NA,0.09,0.19,NA,2.68151006738043,1.75579259010246,NA,0.367785,0.01277,0.5505151,NA,NA,NA,"SpaceCakesLevel 1-1-0","SpaceCakesLevel 2-3-1","SpaceCakesLevel 2-3-0",NA,NA,NA,7,20,14,NA,NA,NA,217,410,114,NA,NA,NA,7,6,3,NA,NA,NA,"478","802","215",NA,NA,NA,193,325,100,NA,NA,NA,1.18610001761658,1.50823053012308,1.509345121,NA,NA,NA,0.658415761181248,0.717257744493562,0.597952858195772,NA,NA,NA,3,0,0,NA,NA,NA,1.01232496666667,NA,NA,NA,NA,NA,0.127719773970217,NA,NA,NA,NA,NA,21,85,14,NA,NA,NA,1.75571767142857,1.41015856705882,1.37877792857143,NA,NA,NA,0.997064339237174,0.846323372080726,0.62995968776294,NA,NA,NA,3,5,12,NA,NA,NA,89,79,88,NA,NA,NA,0.89,0.79,0.87,NA,NA,NA,0.1,0.21,0.13,NA,NA,NA,2.50807968558121,1.61284249403648,2.2527822580776,NA,NA,NA
"ATM1F18","16927",0,"SpaceCakesLevel 2-2-2",46,1042,15,"2434",674,1.45113738381306,1.08158582746791,99,0.750190305050505,0.8261816148415,269,1.14247299111524,1.49275027823442,6,4,0.67,170,504,NA,1.05285528764706,1.58547856704365,NA,0.523541554089534,1.18381158262519,NA,199,843,NA,170,504,NA,0.85427135678392,0.597864768683274,NA,149,5,114,1,1.22021061409396,0.38204802,1.04759391236842,268,0.555970149253731,4,65,0.65,0.26,1.02866587180048,0.0658,0,NA,"SpaceCakesLevel 0-2-1","SpaceCakesLevel 2-2-2",NA,49,46,NA,199,843,NA,5,10,NA,"584","1850",NA,170,504,NA,1.05285528764706,1.58547856704365,NA,0.523541554089534,1.18381158262519,NA,0,99,NA,NA,0.750190305050505,NA,NA,0.826181614841501,NA,29,240,NA,1.19356209655172,1.13629972420833,NA,0.792832331694359,1.55714058208554,NA,25,5,NA,85,60,NA,0.85,0.6,NA,0.15,0.28,NA,2.07286677898758,0.836188610407016,NA,0.0658,0,0.0331,0,NA,NA,"SpaceCakesLevel 0-2-1","SpaceCakesLevel 2-0-4","SpaceCakesLevel 2-1-1","SpaceCakesLevel 2-2-2",NA,NA,49,40,15,46,NA,NA,199,302,255,286,NA,NA,5,5,5,6,NA,NA,"584","531","575","744",NA,NA,170,177,132,195,NA,NA,1.05285528764706,1.59636080508475,1.56320917651515,1.59067550764103,NA,NA,0.523541554089534,1.11279374821971,1.12313236480279,1.28758560526254,NA,NA,0,37,50,12,NA,NA,NA,0.374399991891892,0.975062764,0.971908525,NA,NA,NA,0.460087502376813,0.946136531397329,0.801421751395601,NA,NA,29,88,73,79,NA,NA,1.19356209655172,1.15819307943182,0.965890844109589,1.26937862278481,NA,NA,0.792832331694359,1.16108497712393,0.877982941362081,2.27345672583468,NA,NA,25,13,6,16,NA,NA,85,59,52,68,NA,NA,0.85,0.59,0.52,0.68,NA,NA,0.15,0.29,0.29,0.28,NA,NA,2.07286677898758,0.780929696196822,0.603538303020407,1.05054030638572,NA,NA
"ATM1F18","16930",0.017,"SpaceCakesLevel 3-2-0",30,1286,19,"3707",1113,1.32715599694519,0.635152189761752,1,0,NA,172,1.54850664476744,0.859623285447885,16,15,0.94,421,692,NA,1.14198988574822,1.43980763395954,NA,0.583270902476284,0.639394968273849,NA,457,829,NA,421,692,NA,0.921225382932166,0.834740651387214,NA,125,NA,46,1,1.6955572392,NA,1.69217681304348,171,0.730994152046784,2,87,0.87,0.13,2.2527822580776,0.165885,0.017,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-2-0",NA,60,30,NA,457,829,NA,5,14,NA,"1070","2637",NA,421,692,NA,1.14198988574822,1.43980763395954,NA,0.583270902476284,0.639394968273849,NA,1,0,NA,0,NA,NA,NA,NA,NA,35,137,NA,1.76121571428571,1.49416491167883,NA,1.37339625525097,0.665545404374068,NA,13,4,NA,92,83,NA,0.92,0.83,NA,0.08,0.17,NA,2.81014312061926,1.90833050629239,NA,0.4507,0.11681,0.017,0.433855,NA,NA,"SpaceCakesLevel 1-1-1","SpaceCakesLevel 1-2-0","SpaceCakesLevel 3-0-0","SpaceCakesLevel 3-2-0",NA,NA,30,40,9,30,NA,NA,310,397,329,250,NA,NA,9,9,7,5,NA,NA,"656","870","733","1448",NA,NA,274,359,270,210,NA,NA,1.1466668120438,1.06508891532033,1.7192180537037,1.50658153809524,NA,NA,0.595398282444699,0.484738862477203,0.615845734295184,0.633346340378035,NA,NA,1,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,38,59,40,NA,NA,1.92989418,1.19753894210526,1.61643738474576,1.4480140275,NA,NA,1.33461809195778,0.480331155983784,0.688438677477441,0.703951052750196,NA,NA,10,10,3,12,NA,NA,88,90,82,84,NA,NA,0.88,0.9,0.82,0.84,NA,NA,0.11,0.1,0.18,0.16,NA,NA,2.4015149121027,2.5631031310892,1.83073017568563,1.98891576641951,NA,NA
"ATM1F18","16933",0.1997,"SpaceCakesLevel 3-3-0",49,1940,30,"5005",1583,1.17568869172457,0.558386648215987,4,1.29305375,0.402981050885667,353,1.13949524957507,0.722909146548856,17,14,0.82,439,1144,NA,1.11737245854214,1.19806703645105,NA,0.643521577660597,0.52062475049016,NA,494,1446,NA,439,1144,NA,0.888663967611336,0.791147994467497,NA,258,1,93,1,1.32736800968992,1.151175,1.23724304946237,352,0.732954545454545,3,82,0.82,0.18,1.83073017568563,0.1997,0.316965,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 3-3-0",NA,30,49,NA,494,1446,NA,7,23,NA,"1194","3811",NA,439,1144,NA,1.11737245854214,1.19806703645105,NA,0.643521577660597,0.52062475049016,NA,0,4,NA,NA,1.29305375,NA,NA,0.402981050885667,NA,55,298,NA,1.24668550909091,1.11971181241611,NA,0.823694060930469,0.702492712757217,NA,6,3,NA,89,79,NA,0.89,0.79,NA,0.11,0.21,NA,2.45305624007322,1.61284249403648,NA,0.2808,0.1997,0.316965,0.450605,0.417335,NA,"SpaceCakesLevel 1-0-2","SpaceCakesLevel 1-2-0","SpaceCakesLevel 2-4-1","SpaceCakesLevel 3-1-0","SpaceCakesLevel 3-3-0",NA,30,40,80,40,49,NA,300,414,439,320,467,NA,9,10,8,6,10,NA,"644","946","1061","1357","997",NA,255,358,342,253,375,NA,1.06798119803922,0.999435494692737,1.29701448011696,1.15995082806324,1.31716153253333,NA,0.590982275910764,0.571323918301931,0.644122120615844,0.379053433339629,0.472935021250949,NA,0,0,3,0,1,NA,NA,NA,1.34034666666667,NA,1.151175,NA,NA,NA,0.479761264858193,NA,NA,NA,45,56,94,67,91,NA,1.12171560888889,1.05812325892857,1.30002703085106,0.856558273134328,1.24085464835165,NA,0.64023891732303,0.693344321282507,0.993322605795819,0.220314884576239,0.627224299047726,NA,10,10,18,12,10,NA,85,86,78,79,80,NA,0.85,0.86,0.78,0.79,0.8,NA,0.15,0.14,0.21,0.21,0.2,NA,2.07286677898758,2.16063868162991,1.57861446120693,1.61284249403648,1.68324246714583,NA
"ATM1F18","16936",0.1169,"SpaceCakesLevel 3-2-0",30,1100,17,"3733",882,1.38830724387755,0.641662806040393,17,1.07898823529412,0.342420833701662,201,1.38721298960199,0.888532455971257,15,10,0.67,165,717,NA,1.14679090363636,1.44388631799163,NA,0.56793154834546,0.645134621228992,NA,180,920,NA,165,717,NA,0.916666666666667,0.779347826086957,NA,146,NA,51,4,1.52812410136986,NA,1.76437169431373,197,0.741116751269036,3,80,0.8,0.18,1.75698632141573,0.25038,0.1169,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-2-0",NA,30,30,NA,180,920,NA,5,12,NA,"466","3267",NA,165,717,NA,1.14679090363636,1.44388631799163,NA,0.56793154834546,0.645134621228991,NA,0,17,NA,NA,1.07898823529412,NA,NA,0.342420833701662,NA,15,186,NA,0.90200796,1.42634242747312,NA,0.385472701749764,0.906438204383087,NA,17,3,NA,92,78,NA,0.91,0.78,NA,0.09,0.2,NA,2.68151006738043,1.6138144477616,NA,0.25038,0.182465,0.1169,0.283565,NA,NA,"SpaceCakesLevel 1-1-0","SpaceCakesLevel 3-0-0","SpaceCakesLevel 3-0-1","SpaceCakesLevel 3-2-0",NA,NA,1,40,40,30,NA,NA,211,320,280,289,NA,NA,7,6,5,6,NA,NA,"518","939","1349","927",NA,NA,194,258,191,239,NA,NA,1.09723914690722,1.50181911821705,1.47144559895288,1.43559478117155,NA,NA,0.561885486304039,0.629825214040176,0.698388217705601,0.599610828024256,NA,NA,0,0,17,0,NA,NA,NA,NA,1.07898823529412,NA,NA,NA,NA,NA,0.342420833701662,NA,NA,NA,17,62,72,50,NA,NA,0.913618194117647,1.41752574532258,1.61269299444444,1.185956196,NA,NA,0.365979481238333,1.01305679052308,1.00604734428417,0.489367869035826,NA,NA,0,12,14,10,NA,NA,92,81,68,83,NA,NA,0.92,0.81,0.68,0.83,NA,NA,0.08,0.19,0.26,0.17,NA,NA,2.81014312061926,1.75579259010246,1.11104420450743,1.90833050629239,NA,NA
"ATM1F18","16939",0.149615,"SpaceCakesLevel 2-3-0",40,539,14,"1366",412,1.45394505461165,0.696857698029942,0,NA,NA,127,1.61456531811024,1.06223056713654,8,8,1,157,255,NA,1.4978643477707,1.42690454862745,NA,0.943592759127616,0.486832072176389,NA,200,339,NA,157,255,NA,0.785,0.752212389380531,NA,80,NA,47,NA,1.618270735,NA,1.88515113191489,127,0.62992125984252,7,76,0.76,0.24,1.41260512568018,0.149615,0.350815,NA,"SpaceCakesLevel 0-3-1","SpaceCakesLevel 2-3-0",NA,20,40,NA,200,339,NA,6,8,NA,"531","835",NA,157,255,NA,1.4978643477707,1.42690454862745,NA,0.943592759127616,0.486832072176389,NA,0,0,NA,NA,NA,NA,NA,NA,NA,43,84,NA,2.54588769302326,1.13781695952381,NA,1.24357839386749,0.500948235368682,NA,10,12,NA,78,75,NA,0.78,0.75,NA,0.22,0.25,NA,1.54438642837737,1.34897950039216,NA,0.149615,0.350815,NA,NA,NA,NA,"SpaceCakesLevel 0-3-1","SpaceCakesLevel 2-3-0",NA,NA,NA,NA,20,40,NA,NA,NA,NA,200,339,NA,NA,NA,NA,6,8,NA,NA,NA,NA,"531","835",NA,NA,NA,NA,157,255,NA,NA,NA,NA,1.4978643477707,1.42690454862745,NA,NA,NA,NA,0.943592759127616,0.486832072176389,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,84,NA,NA,NA,NA,2.54588769302326,1.13781695952381,NA,NA,NA,NA,1.24357839386749,0.500948235368682,NA,NA,NA,NA,10,12,NA,NA,NA,NA,78,75,NA,NA,NA,NA,0.78,0.75,NA,NA,NA,NA,0.22,0.25,NA,NA,NA,NA,1.54438642837737,1.34897950039216,NA,NA,NA,NA
"ATM1F18","16945",0,"SpaceCakesLevel 2-1-14",3,2296,42,"4755",1424,1.57981459576545,1.36784177803283,223,1.68304103318386,1.6521814660154,649,1.47859988885978,1.52785764040459,8,7,0.88,409,1015,NA,1.45031312469438,1.63199794716256,NA,0.886753743109262,1.51650150915644,NA,498,1798,NA,409,1015,NA,0.821285140562249,0.564516129032258,NA,393,19,236,1,1.60395819791349,1.65744026842105,1.40120216355932,648,0.606481481481482,0,62,0.62,0.28,0.888322295370614,0.11721,0,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 2-1-14",NA,30,3,NA,498,1798,NA,8,34,NA,"1166","3589",NA,409,1015,NA,1.45031312469438,1.63199794716256,NA,0.886753743109261,1.51650150915644,NA,0,223,NA,NA,1.68304103318386,NA,NA,1.6521814660154,NA,89,560,NA,1.55001383595506,1.46725017226786,NA,1.04977267669228,1.59109446036174,NA,6,0,NA,82,56,NA,0.82,0.56,NA,0.18,0.31,NA,1.83073017568563,0.646819562844231,NA,0.11721,0.400425,0,0,0,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 1-0-3","SpaceCakesLevel 2-1-14","SpaceCakesLevel 2-0-14","SpaceCakesLevel 2-1-8",NA,30,22,3,40,6,NA,288,322,602,600,484,NA,8,10,16,15,13,NA,"701","666","1096","1109","1183",NA,225,266,342,294,297,NA,1.56529024577778,1.17248912781955,1.69027179263158,1.80486734826531,1.60565527811448,NA,1.03134681385898,0.602272742968583,1.74390196751242,1.57051600644324,1.30597998884004,NA,0,1,59,130,33,NA,NA,0.7012999,1.66813035932203,1.73034121076923,1.55311520909091,NA,NA,NA,1.55120519859819,1.73704570278309,1.53472605516393,NA,63,55,201,176,154,NA,1.68485213809524,1.10124512727273,1.35408884522388,1.62473957664773,1.52448790772727,NA,1.16474657146441,0.530562790481142,1.49396012916905,1.61755978543755,1.79207428900353,NA,10,7,0,7,1,NA,78,83,57,49,61,NA,0.78,0.83,0.57,0.49,0.61,NA,0.22,0.17,0.33,0.29,0.32,NA,1.54438642837737,1.90833050629239,0.616287330454095,0.528315811296962,0.747017833561962,NA
"ATM1F18","16948",0,"SpaceCakesLevel 3-2-0",50,1527,19,"3712",1415,1.33258163491166,0.819432497125346,0,NA,NA,112,2.14680959553571,1.35771455544329,18,15,0.83,577,838,NA,0.962355671057192,1.5874985575179,NA,0.507869024161314,0.892920886255425,NA,593,934,NA,577,838,NA,0.973018549747049,0.897216274089936,NA,89,NA,22,1,2.10389930674157,NA,3.21880214090909,111,0.801801801801802,3,93,0.93,0.07,2.95158205635834,0.3659999,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-2-0",NA,60,50,NA,593,934,NA,5,14,NA,"1398","2314",NA,577,838,NA,0.962355671057192,1.5874985575179,NA,0.507869024161314,0.892920886255425,NA,0,0,NA,NA,NA,NA,NA,NA,NA,16,96,NA,1.6270206,2.23344109479167,NA,1.54492122981672,1.31297598113321,NA,10,5,NA,97,90,NA,0.97,0.9,NA,0.03,0.1,NA,3.7615872163025,2.5631031310892,NA,0.3659999,0,0.367415,0.3171,0.11682,NA,"SpaceCakesLevel 0-2-0","SpaceCakesLevel 1-3-0","SpaceCakesLevel 1-4-0","SpaceCakesLevel 3-1-0","SpaceCakesLevel 3-2-0",NA,18,40,60,32,50,NA,78,370,485,352,242,NA,3,9,10,7,5,NA,"186","835","1050","865","776",NA,76,351,468,313,207,NA,1.00201231973684,1.02055044757835,0.878638616880342,1.89853959616613,2.15358021111111,NA,0.630174216729315,0.538039896875289,0.333138017060323,0.775505730180813,0.985786684306035,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,17,39,35,NA,1.062388,1.79233806842105,1.0040959,2.0764357948718,3.03465283142857,NA,0.511461648540729,1.43880639356193,0.40008442761703,1.04910844133908,1.41407222972615,NA,23,11,12,9,21,NA,97,95,96,89,86,NA,0.97,0.95,0.96,0.89,0.85,NA,0.03,0.05,0.04,0.11,0.15,NA,3.7615872163025,3.28970725390294,3.50137214250434,2.45305624007322,2.07286677898758,NA
