"","accessCode","userID","fastestRT_diff_Easy","fastestRT_diff_Medium","fastestRT_diff_Difficult","highestLevel_diff_Easy","highestLevel_diff_Medium","highestLevel_diff_Difficult","highestLevelTrialCount_diff_Easy","highestLevelTrialCount_diff_Medium","highestLevelTrialCount_diff_Difficult","trialCount_diff_Easy","trialCount_diff_Medium","trialCount_diff_Difficult","nLevels_diff_Easy","nLevels_diff_Medium","nLevels_diff_Difficult","timePlayed_difficulty_Easy","timePlayed_difficulty_Medium","timePlayed_difficulty_Difficult","HITS_diff_Easy","HITS_diff_Medium","HITS_diff_Difficult","Hit_AvgRT_diff_Easy","Hit_AvgRT_diff_Medium","Hit_AvgRT_diff_Difficult","Hit_SDRT_diff_Easy","Hit_SDRT_diff_Medium","Hit_SDRT_diff_Difficult","MISSED_diff_Easy","MISSED_diff_Medium","MISSED_diff_Difficult","Miss_AvgRT_diff_Easy","Miss_AvgRT_diff_Medium","Miss_AvgRT_diff_Difficult","Miss_SDRT_diff_Easy","Miss_SDRT_diff_Medium","Miss_SDRT_diff_Difficult","WRONG_diff_Easy","WRONG_diff_Medium","WRONG_diff_Difficult","Wrong_AvgRT_diff_Easy","Wrong_AvgRT_diff_Medium","Wrong_AvgRT_diff_Difficult","Wrong_SDRT_diff_Easy","Wrong_SDRT_diff_Medium","Wrong_SDRT_diff_Difficult","highestLevelPct_diff_Easy","highestLevelPct_diff_Medium","highestLevelPct_diff_Difficult","percentCorrect_diff_Easy","percentCorrect_diff_Medium","percentCorrect_diff_Difficult","HitRate_diff_Easy","HitRate_diff_Medium","HitRate_diff_Difficult","FARate_diff_Easy","FARate_diff_Medium","FARate_diff_Difficult","DPrime_diff_Easy","DPrime_diff_Medium","DPrime_diff_Difficult"
"47","ATM1F18","16933",0.1997,0.316965,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 3-3-0",NA,30,49,NA,494,1446,NA,7,23,NA,"605590","3024271",NA,439,1144,NA,1.11737245854214,1.19806703645105,NA,0.643521577660597,0.52062475049016,NA,0,4,NA,NA,1.29305375,NA,NA,0.402981050885667,NA,55,298,NA,1.24668550909091,1.11971181241611,NA,0.823694060930469,0.702492712757217,NA,6,3,NA,89,79,NA,0.89,0.79,NA,0.11,0.21,NA,2.45305624007322,1.61284249403648,NA
"48","ATM1F18","16936",0.25038,0.1169,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-2-0",NA,30,30,NA,180,920,NA,5,12,NA,"548","2419322",NA,165,717,NA,1.14679090363636,1.44388631799163,NA,0.56793154834546,0.645134621228991,NA,0,17,NA,NA,1.07898823529412,NA,NA,0.342420833701662,NA,15,186,NA,0.90200796,1.42634242747312,NA,0.385472701749764,0.906438204383087,NA,17,3,NA,92,78,NA,0.91,0.78,NA,0.09,0.2,NA,2.68151006738043,1.6138144477616,NA
"49","ATM1F18","16939",0.149615,0.350815,NA,"SpaceCakesLevel 0-3-1","SpaceCakesLevel 2-3-0",NA,20,40,NA,200,339,NA,6,8,NA,"661","1009",NA,157,255,NA,1.4978643477707,1.42690454862745,NA,0.943592759127616,0.486832072176389,NA,0,0,NA,NA,NA,NA,NA,NA,NA,43,84,NA,2.54588769302326,1.13781695952381,NA,1.24357839386749,0.500948235368682,NA,10,12,NA,78,75,NA,0.78,0.75,NA,0.22,0.25,NA,1.54438642837737,1.34897950039216,NA
"50","ATM1F18","16945",0.11721,0,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 2-1-14",NA,30,3,NA,498,1798,NA,8,34,NA,"605508","2419451",NA,409,1015,NA,1.45031312469438,1.63199794716256,NA,0.886753743109261,1.51650150915644,NA,0,223,NA,NA,1.68304103318386,NA,NA,1.6521814660154,NA,89,560,NA,1.55001383595506,1.46725017226786,NA,1.04977267669228,1.59109446036174,NA,6,0,NA,82,56,NA,0.82,0.56,NA,0.18,0.31,NA,1.83073017568563,0.646819562844231,NA
"51","ATM1F18","16948",0.3659999,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-2-0",NA,60,50,NA,593,934,NA,5,14,NA,"1209700","3024502",NA,577,838,NA,0.962355671057192,1.5874985575179,NA,0.507869024161314,0.892920886255425,NA,0,0,NA,NA,NA,NA,NA,NA,NA,16,96,NA,1.6270206,2.23344109479167,NA,1.54492122981672,1.31297598113321,NA,10,5,NA,97,90,NA,0.97,0.9,NA,0.03,0.1,NA,3.7615872163025,2.5631031310892,NA
"52","ATM1F18","16951",0.016985,0.017,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-3-1",NA,30,37,NA,520,730,NA,8,10,NA,"605698","2419342",NA,421,556,NA,1.20337760570071,1.44649185269784,NA,0.651053603595391,0.763538153165994,NA,0,11,NA,NA,1.41715877272727,NA,NA,1.16334905139006,NA,99,163,NA,1.18075689090909,1.15261960319018,NA,0.608603390935128,0.859839223563291,NA,6,5,NA,81,76,NA,0.81,0.76,NA,0.19,0.22,NA,1.75579259010246,1.47849577702877,NA
"53","ATM1F18","16954",0.367855,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-0-1",NA,30,40,NA,180,537,NA,5,10,NA,"575","2419513",NA,174,414,NA,1.16174522528736,1.54283299514493,NA,0.53502182293839,0.770609260294845,NA,0,24,NA,NA,0.2154789625,NA,NA,0.509130003441257,NA,6,99,NA,0.9538825,1.26182647666667,NA,0.691234271243479,1.06465009532869,NA,17,7,NA,97,77,NA,0.96,0.77,NA,0.04,0.18,NA,3.50137214250434,1.65421193702803,NA
"54","ATM1F18","16957",0.316565,0.55067,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-2-0",NA,30,70,NA,230,846,NA,5,12,NA,"1078","2419722",NA,221,755,NA,1.21801885656109,1.81168464701987,NA,0.550658415591916,0.813588643730086,NA,0,0,NA,NA,NA,NA,NA,NA,NA,9,91,NA,1.81317388888889,2.04612351318681,NA,1.00660401288819,0.983939323885602,NA,13,8,NA,96,89,NA,0.96,0.89,NA,0.04,0.11,NA,3.50137214250434,2.45305624007322,NA
"55","ATM1F18","16960",NA,0.6342001,NA,NA,"SpaceCakesLevel 2-2-0",NA,NA,6,NA,NA,161,NA,NA,5,NA,NA,"430",NA,NA,124,NA,NA,2.23174821048387,NA,NA,1.10044889779756,NA,NA,3,NA,NA,1.60753366666667,NA,NA,0.533841493704202,NA,NA,34,NA,NA,2.1239528,NA,NA,1.02167225640667,NA,NA,4,NA,NA,77,NA,NA,0.77,NA,NA,0.21,NA,NA,1.54526809620345,NA
"56","ATM1F18","16983",0,0,NA,"SpaceCakesLevel 0-3-3","SpaceCakesLevel 2-2-4",NA,44,2,NA,981,977,NA,16,14,NA,"606379","1210991",NA,625,559,NA,0.819580220992,1.52661603808587,NA,0.768298065544718,1.31625408581416,NA,16,53,NA,0.33152345,1.12367253018868,NA,0.718286682786133,1.47385255385969,NA,340,365,NA,0.694839907588235,1.36460207775342,NA,1.06944156357656,1.37584892279144,NA,4,0,NA,64,57,NA,0.64,0.57,NA,0.35,0.37,NA,0.743779259658761,0.508227511217678,NA
"57","ATM1F18","16989",0,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-1-0",NA,97,40,NA,487,774,NA,7,14,NA,"606344","1815442",NA,388,462,NA,1.07958361185567,1.14187186883117,NA,0.680978074725516,0.659605972256469,NA,57,178,NA,0.353256157894737,0.163218794382022,NA,0.468825813728883,0.400520969600479,NA,42,134,NA,1.58273546428571,1.09263191186567,NA,1.47928396533126,0.822126197005601,NA,20,5,NA,80,60,NA,0.8,0.6,NA,0.09,0.17,NA,2.18237626726313,1.20751235628199,NA
"58","ATM1F18","16992",0.01672,0,0.33376,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-1",30,60,18,390,1140,138,7,18,3,"1472","2419547","456",316,898,109,1.03820629208861,1.25340755155902,1.47479678073395,0.559399289990504,0.441331060598788,0.568738814348316,0,2,0,NA,0.95119505,NA,NA,0.330155156493133,NA,74,240,29,1.04775039189189,1.14693140958333,1.37119538965517,0.569857471303023,0.570818308765227,0.69477046450921,8,5,13,81,79,79,0.81,0.79,0.79,0.19,0.21,0.21,1.75579259010246,1.61284249403648,1.61284249403648
"59","ATM1F18","16995",0,0,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 2-4-0",NA,30,100,NA,720,797,NA,11,13,NA,"606383","3024053",NA,609,596,NA,1.31596731279146,1.26215392265101,NA,0.916051026550104,0.700973212507463,NA,4,20,NA,1.226469,0.496414995,NA,1.41940255961114,0.451974055514194,NA,107,181,NA,1.6570442288785,1.01741562966851,NA,1.63828532536461,0.678515532972374,NA,4,13,NA,85,75,NA,0.85,0.75,NA,0.15,0.23,NA,2.07286677898758,1.4133365993813,NA
"60","ATM1F18","16998",0,0.30031,0.9677749,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-4-0",60,60,60,742,1347,60,8,17,1,"606119","3024338","294",612,1140,55,1.62340824083333,2.13036991587719,2.49426463454545,1.06137395695571,1.01716662975718,0.971139259786104,1,1,0,0,2.03561,NA,NA,NA,NA,129,206,5,1.90011657054264,2.24750783592233,2.5061308,1.25960254958945,1.19769102396289,1.24637021945757,8,4,100,82,85,92,0.82,0.85,0.91,0.17,0.15,0.09,1.86953034098901,2.07286677898758,2.68151006738043
"61","ATM1F18","17007",0.48442,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-2",NA,60,10,NA,210,1467,NA,5,16,NA,"604951","3024112",NA,201,1102,NA,1.14813167164179,1.23134112838476,NA,0.515019997532634,0.862738100259848,NA,0,45,NA,NA,1.50247664888889,NA,NA,1.08786563453686,NA,9,320,NA,1.57153734444444,1.0392821575,NA,0.792299121597041,1.02997847335212,NA,29,1,NA,96,75,NA,0.95,0.75,NA,0.05,0.22,NA,3.28970725390294,1.44668296438477,NA
"62","ATM1F18","17010",0,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-2-0",NA,30,40,NA,430,794,NA,8,11,NA,"1210456","2419200",NA,322,536,NA,1.07680773136646,1.43791549384328,NA,0.715893784503284,0.875021486524913,NA,15,18,NA,1.22114227333333,1.55584545555556,NA,1.02522532263051,1.10510760135263,NA,93,240,NA,1.33418328924731,1.11256438341667,NA,1.21653855460144,0.867936925939931,NA,7,5,NA,75,68,NA,0.75,0.67,NA,0.22,0.3,NA,1.44668296438477,0.964313678381275,NA
"63","ATM1F18","17013",0.400745,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-0-0",NA,30,40,NA,220,714,NA,5,8,NA,"1064","3024058",NA,215,583,NA,1.11160990232558,1.34155552435678,NA,0.585012548773499,0.646803986244392,NA,0,14,NA,NA,0,NA,NA,0,NA,5,117,NA,1.238053,1.19653795649573,NA,0.772343831274323,1.14700560741181,NA,14,6,NA,98,82,NA,0.98,0.82,NA,0.02,0.16,NA,4.10749782126364,1.90982297105257,NA
"64","ATM1F18","17016",0.43306,0.417185,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-0-0",NA,20,7,NA,200,822,NA,6,10,NA,"648","1210939",NA,176,684,NA,1.78070465625,1.76887520307018,NA,1.21506181283942,0.849212586638519,NA,0,0,NA,NA,NA,NA,NA,NA,NA,24,138,NA,2.63340374583333,1.73050159637681,NA,1.28426562678216,0.941339232480746,NA,10,1,NA,88,83,NA,0.88,0.83,NA,0.12,0.17,NA,2.34997358413218,1.90833050629239,NA
"65","ATM1F18","17019",0.5172251,0.13353,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-0",NA,30,99,NA,339,465,NA,5,8,NA,"605693","3023979",NA,319,372,NA,1.17516502068966,1.44842207822581,NA,0.529779862054036,0.59527603049567,NA,0,0,NA,NA,NA,NA,NA,NA,NA,20,93,NA,1.474255255,1.19771886129032,NA,0.877569259921997,0.571764567207952,NA,9,21,NA,94,80,NA,0.94,0.8,NA,0.06,0.2,NA,3.10954718919371,1.68324246714583,NA
"66","ATM1F18","17022",0.16683,0.08375001,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0",NA,30,98,NA,240,1066,NA,6,14,NA,"833","3024054",NA,212,861,NA,1.28836411320755,1.73957423206736,NA,0.599629643255094,0.778991790400434,NA,0,10,NA,NA,1.82023101,NA,NA,0.832601993581354,NA,28,195,NA,0.694787139285714,1.76225509846154,NA,0.418008879902976,1.02416457593587,NA,12,9,NA,88,81,NA,0.88,0.81,NA,0.12,0.18,NA,2.34997358413218,1.79326138289404,NA
"67","ATM1F18","17025",0.106455,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-3-1",NA,90,20,NA,410,896,NA,5,14,NA,"1210136","3628821",NA,376,689,NA,1.86657460132979,1.34237354991292,NA,0.719449091557178,0.700332892621825,NA,0,48,NA,NA,1.9188708625,NA,NA,1.10381321804052,NA,34,159,NA,2.20600832941176,1.01815526603774,NA,1.01086567586641,0.911343697402757,NA,22,2,NA,92,77,NA,0.92,0.77,NA,0.08,0.18,NA,2.81014312061926,1.65421193702803,NA
"68","ATM1F18","17028",0.31731,0.383615,0.460635,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 5-0-0",60,120,25,360,784,473,5,14,7,"605384","3023318","1209779",336,712,430,0.941243065178571,1.21368762935393,1.58038722674419,0.440191312788726,0.429473119758007,0.483841073323826,0,0,1,NA,NA,1.81134,NA,NA,NA,24,72,42,1.43895191666667,1.15080799722222,1.67354009761905,0.767733046516166,0.492783198690969,0.626645282024237,17,15,5,93,91,91,0.93,0.91,0.91,0.07,0.09,0.09,2.95158205635834,2.68151006738043,2.68151006738043
"69","ATM1F18","17031",0.46763,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0",NA,30,60,NA,180,1252,NA,5,20,NA,"491","3024039",NA,172,1019,NA,1.11403108662791,1.46229813660451,NA,0.584159076698544,0.706933428629113,NA,0,7,NA,NA,0,NA,NA,0,NA,8,226,NA,1.324346275,1.33863448495575,NA,0.518772978368192,0.768641392483608,NA,17,5,NA,96,81,NA,0.95,0.81,NA,0.05,0.18,NA,3.28970725390294,1.79326138289404,NA
"70","ATM1F18","17035",0.4001,0.11624,0.050125,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-1-0",60,60,40,360,1037,218,5,19,3,"606184","2418999","605222",330,846,170,1.0527383769697,1.42768641749409,1.37090513117647,0.572488792639644,0.697212718363462,0.64730024249371,0,2,0,NA,1.026145,NA,NA,1.45118817596134,NA,30,189,48,1.17238988333333,1.46711161746032,1.08248918541667,0.908683831584011,0.902785246136555,0.601882080278565,17,6,18,92,82,78,0.92,0.82,0.78,0.08,0.18,0.22,2.81014312061926,1.83073017568563,1.54438642837737
"71","ATM1F18","17038",0.34938,0.0338,0,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-2","SpaceCakesLevel 4-2-0",120,60,59,600,1412,772,5,18,13,"605870","3628095","1209823",576,1203,502,1.05422963038194,1.23081228179551,1.27185722193227,0.566059787532923,0.712827939920649,0.981155874692287,0,6,9,NA,1.2083,0.719807221111111,NA,0.699689199573639,0.706676302681725,24,203,261,1.36885000416667,1.19526061137931,1.03290758114943,1.22527797973157,0.882403535976306,1.05480588860718,20,4,8,96,85,65,0.96,0.85,0.65,0.04,0.14,0.34,3.50137214250434,2.11675273030875,0.797783595848972
"72","ATM1F18","17041",0.215785,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-0",NA,59,60,NA,494,537,NA,5,10,NA,"605968","1210981",NA,442,406,NA,1.12224354230769,1.62145413842365,NA,0.587479677922233,0.936294567851852,NA,0,7,NA,NA,2.77931571428571,NA,NA,0.811221026763096,NA,52,124,NA,1.28559705384615,1.59333890322581,NA,0.6686019237957,1.06810706502373,NA,12,11,NA,89,76,NA,0.89,0.76,NA,0.11,0.23,NA,2.45305624007322,1.4451494120253,NA
"73","ATM1F18","17044",0,0.30038,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-0-2",NA,90,40,NA,734,1344,NA,5,19,NA,"606030","3024441",NA,686,1018,NA,1.65219699635569,2.17418407033399,NA,0.946641917922012,1.25060118308216,NA,6,25,NA,1.42098416666667,3.138732084,NA,1.49942444946525,2.02820589192965,NA,42,301,NA,1.79198188357143,2.06469297475083,NA,1.21567610101025,1.17089470084137,NA,12,3,NA,93,76,NA,0.93,0.76,NA,0.06,0.22,NA,3.03056462277602,1.47849577702877,NA
"74","ATM1F18","17047",0.116145,0.316705,0.6842551,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-2-0",60,169,59,554,918,335,5,13,4,"606186","3023816","605152",528,827,294,1.03916119886364,1.64706359262394,1.94644780136054,0.528487972952831,0.704472759588852,0.846766585449712,0,0,2,NA,NA,1.5016625,NA,NA,0.283129090721,26,91,39,1.41117812692308,1.79456797032967,2.65044184615385,1.0632385122956,1.03880215796958,0.974700125406825,11,18,18,95,90,88,0.95,0.9,0.88,0.05,0.1,0.12,3.28970725390294,2.5631031310892,2.34997358413218
"75","ATM1F18","17050",NA,0,NA,NA,"SpaceCakesLevel 3-3-0",NA,NA,60,NA,NA,1146,NA,NA,18,NA,NA,"606276",NA,NA,852,NA,NA,1.35735301962441,NA,NA,0.68658689445566,NA,NA,11,NA,NA,0.826658081818182,NA,NA,1.03054085128221,NA,NA,283,NA,NA,1.11738032791519,NA,NA,0.981241527886516,NA,NA,5,NA,NA,74,NA,NA,0.74,NA,NA,0.25,NA,NA,1.317835155589,NA
"76","ATM1F18","17547",0.166055,0.166445,0.067415,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-1","SpaceCakesLevel 6-2-0",60,60,38,360,730,2133,5,14,21,"1341","1813796","1813920",323,620,1778,1.05958698390093,1.26920828080645,1.82486819116985,0.395740921856854,0.460997755248,0.92268848952738,0,0,4,NA,NA,2.91699375,NA,NA,0.292381126282546,37,110,351,1.31400528108108,1.13733670636364,1.99155761051282,0.559911502587865,0.512405781611623,1.21419578597197,17,8,2,90,85,83,0.9,0.85,0.83,0.1,0.15,0.16,2.5631031310892,2.07286677898758,1.94862313635595
"77","ATM1F18","17550",0.333785,0.03344,0.117745,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 5-2-0",30,60,20,330,986,1313,5,19,16,"1237","1814352","1210050",304,801,1058,1.32139269276316,1.67607335655431,1.96858816332703,0.83835218656238,0.808316949379485,0.862280622613626,0,2,0,NA,1.7680425,NA,NA,0.943043565331157,NA,26,183,255,2.07282173846154,1.5151242284153,2.10823686823529,1.24439200916535,0.785574960936404,0.834365868955312,9,6,2,92,81,81,0.92,0.81,0.81,0.08,0.19,0.19,2.81014312061926,1.75579259010246,1.75579259010246
"78","ATM1F18","17553",0.500625,0.18427,0.049165,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 5-4-0",30,60,20,329,834,1357,6,15,13,"1190","1814101","1210142",306,670,1155,1.31468837973856,2.57832814343284,2.6623134367013,0.84979282544544,1.19888852271261,1.38100277530312,0,2,0,NA,4.563483,NA,NA,0.365741083073805,NA,23,162,202,3.31495962173913,2.75711386358025,2.90422599207921,2.01543567766924,1.1901437806028,1.60833977152234,9,7,1,93,80,85,0.93,0.8,0.85,0.07,0.19,0.15,2.95158205635834,1.71951752862414,2.07286677898758
"79","ATM1F18","17557",0.14924,0.016435,0,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-4",30,159,10,449,1417,319,7,18,6,"1447","3023641","605384",371,1146,202,1.08577378625337,1.48744388071553,1.37335700346535,0.548982506116043,0.787613025430135,0.920754971222025,0,3,1,NA,0.806448333333333,1.167905,NA,0.206033048582826,NA,78,268,116,1.32480369487179,1.23049975414179,1.2198865837069,0.759800224218185,0.828144895934489,1.12994432271001,7,11,3,83,81,63,0.83,0.81,0.63,0.17,0.19,0.36,1.90833050629239,1.75579259010246,0.69031213968801
"80","ATM1F18","17560",0.066745,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0",NA,30,30,NA,350,1330,NA,6,18,NA,"1374","3024448",NA,292,1042,NA,1.2170077869863,1.90490400794626,NA,0.859561878261255,1.13896744571817,NA,3,19,NA,0,2.78796814789474,NA,0,2.18164866478279,NA,55,269,NA,1.59206758909091,1.4464833167658,NA,1.08757708472856,1.2922672776341,NA,9,2,NA,83,78,NA,0.83,0.78,NA,0.16,0.2,NA,1.94862313635595,1.6138144477616,NA
"81","ATM1F18","17563",NA,0.017935,0,NA,"SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-2-0",NA,119,20,NA,1295,500,NA,17,7,NA,"1210353","605659",NA,1059,356,NA,1.6679953871577,1.66374098851124,NA,0.704535816111595,1.08918052556478,NA,3,0,NA,0,NA,NA,0,NA,NA,233,144,NA,1.69771244120172,1.38287787152778,NA,0.8931677597045,1.05922264231331,NA,9,4,NA,82,71,NA,0.82,0.71,NA,0.18,0.29,NA,1.83073017568563,1.10676943911135
"82","ATM1F18","17564",0.499855,0,0,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-4-1",30,139,79,330,1345,196,5,15,2,"1439","3024344","605443",304,1134,130,1.19573177532895,1.84994279656085,1.37135868384615,0.575955095650792,0.80178303021592,1.00285481788684,0,1,1,NA,3.4382,0.95091,NA,NA,NA,26,210,65,1.39246855,1.6742533847619,0.743896220153846,0.744475379007914,0.823086034471847,0.789328240895647,9,10,40,92,84,66,0.92,0.84,0.66,0.08,0.16,0.33,2.81014312061926,1.98891576641951,0.852376295114639
"83","ATM1F18","17567",0.46716,0.08343,0,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 5-4-0",40,120,20,340,770,1274,5,13,11,"1373","1814061","1813653",309,656,1185,1.52849290647249,1.66567477484756,2.27845556168776,1.07331200287454,0.72378608511015,1.09550689717489,1,0,0,0,NA,NA,NA,NA,NA,30,114,89,3.06228677,1.78560356403509,2.64771893370787,1.60842672904717,0.855587329139143,1.59019348203861,12,16,2,91,85,93,0.91,0.85,0.93,0.09,0.15,0.07,2.68151006738043,2.07286677898758,2.95158205635834
"84","ATM1F18","17570",0.36707,0,0.06646501,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-5","SpaceCakesLevel 3-4-0",30,49,80,360,1800,80,6,26,1,"1430","3024592","191",296,1253,68,1.47258669797297,1.38672571907422,1.16777452955882,1.08602814654345,0.959126043663312,0.748216267385455,0,7,0,NA,0.512652857142857,NA,NA,0.632025580836838,NA,64,540,12,1.347111109375,1.07787843294444,0.632044566666667,1.11708893147573,0.931095428547426,0.41094360237516,8,3,100,82,70,85,0.82,0.7,0.85,0.18,0.3,0.15,1.83073017568563,1.04880102541608,2.07286677898758
"85","ATM1F18","17574",0.383745,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0",NA,30,29,NA,300,1274,NA,5,15,NA,"1240","3024421",NA,291,1069,NA,0.973721169415808,1.52179263338634,NA,0.553458138788968,0.770088289304528,NA,0,2,NA,NA,2.202313,NA,NA,0.896481290896804,NA,9,203,NA,1.22712822222222,1.26386284876847,NA,0.968996898900906,0.974424960886356,NA,10,2,NA,97,84,NA,0.97,0.84,NA,0.03,0.16,NA,3.7615872163025,1.98891576641951,NA
"86","ATM1F18","17577",0.05018,0,0.0334,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-0",30,120,38,180,1522,270,5,18,3,"512","3023869","605496",170,1284,206,1.14771127764706,1.99279246098131,2.26436783208738,0.651535548218348,1.07200472792375,1.26287799305074,0,34,7,NA,1.98294061764706,3.135551,NA,1.72269396079908,1.76411222817512,10,204,57,0.96697809,1.83205762063725,1.99737243684211,0.900136928833085,1.42587189559999,1.55398321817098,17,8,14,94,84,76,0.94,0.84,0.76,0.06,0.13,0.21,3.10954718919371,2.12084901224855,1.51272380985833
"87","ATM1F18","17581",0.33368,0,0.06658,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-0",30,167,77,330,1278,237,5,15,2,"1310","3024404","605420",303,1037,179,1.13518971188119,1.96936547714561,1.92431947039106,0.719411595197201,0.875171381392016,0.825437284451488,0,3,0,NA,2.42503033333333,NA,NA,1.5122259591213,NA,27,238,58,1.68843905185185,1.89375845840336,1.63659577241379,1.40103505842002,0.96826841016747,0.8389176873761,9,13,32,92,81,76,0.92,0.81,0.75,0.08,0.19,0.25,2.81014312061926,1.75579259010246,1.34897950039216
"88","ATM1F18","17584",0.433865,0,0.149665,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-0",30,60,39,210,1636,119,5,24,2,"937","3024473","365",190,1223,83,1.25433777,1.42293764775961,1.59394194457831,0.591569663340881,0.629191953122524,0.689621051679032,0,5,0,NA,0.87758698,NA,NA,0.749682325036313,NA,20,408,36,1.32470924,1.31391140857843,1.30111088888889,0.648031298255704,0.864585373004274,0.809163814426607,14,4,33,90,75,70,0.9,0.75,0.7,0.1,0.25,0.3,2.5631031310892,1.34897950039216,1.04880102541608
"89","ATM1F18","17588",0.333595,0.05005,0.02028,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-1-2",60,178,40,360,1297,427,5,16,6,"1451","3024367","1209701",341,1127,335,1.04782861583578,1.63403900275067,1.78437947555224,0.575501145752262,0.787699732196902,0.815660781485579,0,3,1,NA,1.03973866666667,0,NA,0.630343834244719,NA,19,167,91,1.65274186842105,1.63188818023952,1.66563995714286,1.46654877577966,0.9258053119206,1.00467871430497,17,14,9,95,87,78,0.95,0.87,0.78,0.05,0.13,0.21,3.28970725390294,2.2527822580776,1.57861446120693
"90","ATM1F18","17591",0.100215,0.015995,0.267005,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-4-0",30,60,40,239,1315,40,5,16,1,"1143","3024685","125",215,1047,31,1.42156961023256,1.92005943467049,1.93659297096774,0.682673536259274,0.865804387672641,1.26690521018972,0,3,0,NA,2.0967497,NA,NA,1.26383885819905,NA,24,265,9,1.6600228125,1.8709446090566,2.08932788888889,0.854575054035381,1.02284296452586,1.23163188808288,13,5,100,90,80,78,0.9,0.8,0.77,0.1,0.2,0.23,2.5631031310892,1.68324246714583,1.47769369837043
"91","ATM1F18","17595",0.183505,0,0.016555,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-4-0",30,90,78,390,1489,78,6,15,1,"1465","3024912","215",364,1235,57,0.993643590934066,1.18434111111741,1.09313126298246,0.547146841146368,0.591294753186026,0.637332819648342,0,0,0,NA,NA,NA,NA,NA,NA,26,254,21,1.38643885384615,1.02353156448819,0.573251919047619,0.831900402899984,0.790858662429662,0.548861106846472,8,6,100,93,83,73,0.93,0.83,0.73,0.07,0.17,0.27,2.95158205635834,1.90833050629239,1.22562598203325
"92","ATM1F18","17597",NA,0.250385,0,NA,"SpaceCakesLevel 3-3-0","SpaceCakesLevel 5-0-0",NA,85,40,NA,654,1048,NA,9,10,NA,"605330","1210269",NA,573,856,NA,2.33700773001745,2.61846033469626,NA,1.06466404071645,1.40380380274317,NA,10,3,NA,0,4.37513233333333,NA,0,1.25471404843228,NA,71,189,NA,2.78274774647887,2.78259856031746,NA,1.13893771565246,1.76724461211016,NA,13,4,NA,88,82,NA,0.88,0.82,NA,0.11,0.18,NA,2.4015149121027,1.83073017568563
