"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","nondominant_cntTotal","nondominant_cntCorrect","nondominant_rtMean","nondominant_rtMedian","nondominant_rtStDev","nondominant_nihMedian","nondominant_accuracy_Fieldname","dominant_cntTotal","dominant_cntCorrect","dominant_rtMean","dominant_rtMedian","dominant_rtStDev","dominant_nihMedian","dominant_accuracy_Fieldname","reportDate"
"193","PUF18","3277","16887","NA","dccs","6kv9qtqqtdq3n3e35jib6k8372","pub_Y6p_5ic0cV","6.12265","2018-10-16 13:38:14","40","35","4","1","1.74765","7","4","1381.5","1341.5","399.393","1341.5","0.571429","23","21","1303.14","1163","640.028","1163","0.913043","2019-03-20 15:34:58"
"192","PUF18","3277","16888","NA","dccs","9rn9823rvtlu5jc546m83k3nn1","pub_UqFCFr~-Wf","5.59106","2018-10-23 13:32:50","39","34","4","1","1.23208","6","3","1390.67","1701","602.736","1701","0.5","23","21","649.905","529","327.59","529","0.913043","2019-03-20 15:34:56"
"191","PUF18","3277","16889","NA","dccs","0ivqmuiv98r5m9bb7kt5eclko2","pub_kZygrAlns5","7.4399","2018-10-23 13:32:54","39","34","4","1","3.08092","6","1","726","726","0","726","0.166667","23","23","830","756","220.536","756","1","2019-03-20 15:34:54"
"190","PUF18","3277","16890","NA","dccs","9jkm4rc7lglutfrui9360am9s5","pub_z5al39~slN","8.44408","2018-10-23 13:33:42","39","35","4","1","3.9569","6","3","779.333","485","540.395","485","0.5","23","22","582.5","500","291.304","486","0.956522","2019-03-20 15:34:52"
"189","PUF18","3277","16895","NA","dccs","18qjk536jb2ujjjsqrhv2bd4q1","pub_GfcNLmuNgz","6.9185","2018-10-16 14:37:46","39","39","5","1","1.9185","6","6","1333.17","1240","282.724","1240","1","23","23","1250.57","1070","511.227","1051.5","1","2019-03-20 15:34:43"
"188","PUF18","3277","16896","NA","dccs","ffuk7rjr5b1br9us5oi32e29h4","pub_pZk@~eBhgC","7.66356","2018-10-23 14:20:08","39","32","4","1","3.56099","6","3","574.333","582","93.7354","582","0.5","23","19","910.158","653","732.895","601.5","0.826087","2019-03-20 15:34:41"
"187","PUF18","3277","16897","NA","dccs","s2etg7e3d1c9i4h5kci6i5s1h2","pub_g8z57t4zCP","6.34506","2018-10-16 14:17:24","39","34","4","1","1.98608","6","3","1388","1202","404.46","1202","0.5","23","21","1385.19","826","1493.53","810.5","0.913043","2019-03-20 15:34:39"
"186","PUF18","3277","16898","NA","dccs","553q5uj31k6rg9nk7vb7f4n8t2","pub_Xz9aV5@qVC","7.89133","2018-10-16 14:25:12","39","37","5","1","3.14774","6","5","801.4","704","385.582","704","0.833333","23","22","830.5","703","417.485","703","0.956522","2019-03-20 15:34:37"
"185","PUF18","3277","16899","NA","dccs","g2uo1b61c0mn0f89f5eerq6j41","pub_up4kAsFqFG","7.6052","2018-10-16 14:18:59","39","38","5","1","2.73341","6","5","823.4","852","87.343","852","0.833333","23","23","727.174","626","279.76","626","1","2019-03-20 15:34:35"
"184","PUF18","3277","16900","NA","dccs","1i8car9ed88qcph2gdgp680g36","pub_CWoCnuip3O","3.33333","2018-10-23 14:26:33","39","26","3","0","1.63566","6","2","1412.5","1412.5","157.685","1412.5","0.333333","23","14","2862.07","1507.5","2675.57","1507.5","0.608696","2019-03-20 15:34:33"
"183","PUF18","3277","16901","NA","dccs","m7tg25ac53l8ru01jabtqgbhp6","pub_K4UXYX3uiJ","7.01055","2018-10-23 14:18:23","39","33","4","1","2.77978","6","3","1072.33","834","424.987","834","0.5","23","20","871.6","680.5","511.811","660","0.869565","2019-03-20 15:34:30"
"182","PUF18","3277","16902","NA","dccs","hvlcvr2raua064sbhhc38s7ee5","pub_u5ohbCNcVZ","9.17109","2018-10-23 14:16:16","39","37","5","1","4.4275","6","6","392.5","390.5","39.0525","390.5","1","23","21","519.667","450","240.427","441.5","0.913043","2019-03-20 15:34:28"
"181","PUF18","3277","16903","NA","dccs","i84ueobv08s19rq0j1nhfvc485","pub_199RO9NX0_","7.90831","2018-10-23 14:19:55","39","38","5","1","3.03652","6","5","713.8","741","178.978","741","0.833333","23","23","775.13","634","335.93","634","1","2019-03-20 15:34:26"
"180","PUF18","3277","16904","NA","dccs","a0e82a70gf5a6a506k5ttgv977","pub_oPOY6MsmFS","4.92459","2018-10-23 14:19:18","39","33","4","1","0.693822","6","4","1927.75","2179.5","540.408","2179.5","0.666667","23","19","1204.16","1166","681.369","1165.5","0.826087","2019-03-20 15:34:24"
"179","PUF18","3277","16905","NA","dccs","s2u9imigh6akbfmqvogjbfi9t2","pub_1yuRfrFNxs","2.5641","2018-10-23 14:20:31","39","20","3","0","2.83783","6","6","839.5","812","193.279","812","1","23","4","1179.25","1159.5","295.178","1159.5","0.173913","2019-03-20 15:34:23"
"178","PUF18","3277","16906","NA","dccs","upm4j627t3q8clugpsgr2la5p5","pub_RLUS~DGEMu","7.60022","2018-10-23 14:20:35","39","37","5","1","2.85663","6","6","874.667","805","329.196","805","1","23","21","756.429","724","264.701","724","0.913043","2019-03-20 15:34:20"
"177","PUF18","3277","16907","NA","dccs","cerrud5pimf9a9mj315gcvlji4","pub_OD3@h4X1R9","8.46663","2018-10-23 14:23:04","39","38","5","1","3.59483","6","6","689.833","573","384.746","573","1","23","22","800.864","785","252.517","785","0.956522","2019-03-20 15:34:18"
"176","PUF18","3277","16908","NA","dccs","ndj8e4nchbivvmt5vkanbgdeq3","pub_Owu1oZbTbO","8.37174","2018-10-30 14:14:54","39","39","5","1","3.37174","6","6","599.167","635","106.517","635","1","23","23","699.348","606","275.763","606","1","2019-03-20 15:34:16"
"175","PUF18","3277","17547","NA","dccs","tjvjmtf247n0jdbke3a625hsh3","pub_l94vDLrB4n","7.73554","2018-10-23 09:18:54","39","36","5","1","3.12016","6","5","682","713","123.893","713","0.833333","23","21","815.905","693","348.921","693","0.913043","2019-03-20 15:34:00"
"174","PUF18","3277","17548","NA","dccs","n0iki7pjve22kr0u42ce482q31","pub_nJaF7shems","7.69956","2018-10-23 09:19:59","39","37","5","1","2.95597","6","5","866.2","769","249.373","769","0.833333","23","22","1042.45","939.5","415.03","939.5","0.956522","2019-03-20 15:33:57"
"173","PUF18","3277","17549","NA","dccs","5brjflhl4c4q7jhtodr8n61be6","pub_kJrZQfER93","6.75983","2018-10-23 09:16:39","39","34","4","1","2.40086","6","2","993","993","670.337","993","0.333333","23","22","665.909","606","249.25","606","0.956522","2019-03-20 15:33:55"
"172","PUF18","3277","17550","NA","dccs","ggs6uircgrt288cg6lij4tapi0","pub_8Tp4IUVDMR","2.17949","2018-10-23 09:20:02","39","17","2","0","3.66023","6","5","552.6","556","93.9989","556","0.833333","23","2","489.5","489.5","54.4472","489.5","0.0869565","2019-03-20 15:33:53"
"171","PUF18","3277","17551","NA","dccs","8tuouc3t5am45embmsk411hd33","pub_o53mtOM9ag","7.69629","2018-10-23 09:18:35","39","38","5","1","2.8245","6","5","730.8","817","180.167","817","0.833333","23","23","565.696","559","98.78","559","1","2019-03-20 15:33:50"
"170","PUF18","3277","17552","NA","dccs","kqvo1nkof7jl97gptfddvq8ok4","pub_zv6KFNyoOa","7.87487","2018-10-23 09:20:30","39","38","5","1","3.00307","6","6","782.167","752.5","176.147","752.5","1","23","22","1096","1147","319.178","1147","0.956522","2019-03-20 15:33:45"
"169","PUF18","3277","17553","NA","dccs","ovsoir4e48rqiqj6mrn0ospov5","pub_ENSJRsBpk@","7.57741","2018-10-23 09:19:27","39","37","5","1","2.83382","6","4","760.5","813.5","154.709","813.5","0.666667","23","23","736.739","666","266.581","666","1","2019-03-20 15:33:43"
"168","PUF18","3277","17554","NA","dccs","nrm2aeut35pce8v7id479hd5c0","pub_c~tmzUntfi","8.78778","2018-10-23 09:18:55","39","35","4","1","4.3006","6","3","453.667","414","84.7722","414","0.5","23","22","502.773","466.5","100.233","466.5","0.956522","2019-03-20 15:33:40"
"167","PUF18","3277","17555","NA","dccs","p6ffj617re85lqvdj8k3es20q0","pub_6ltqWRP7OT","2.5641","2018-10-30 09:21:49","39","20","3","0","2.50845","6","6","1010.83","945","415.717","945","1","23","4","676","654.5","130.33","654.5","0.173913","2019-03-20 15:33:38"
"166","PUF18","3277","17556","NA","dccs","qbevomdhjfom04tadbl9fd12d7","pub_UTLgiU@dmH","6.85039","2018-10-23 09:19:10","39","37","5","1","2.1068","6","5","1269.2","1137","364.37","1137","0.833333","23","22","1057.68","846","785.493","822","0.956522","2019-03-20 15:33:36"
"165","PUF18","3277","17557","NA","dccs","2s8e8kmsk3avedek2i5hrma3r6","pub_CNnirqlhtW","2.69231","2018-10-23 09:17:16","39","21","3","0","2.36615","6","5","1070.4","1009","379.896","1009","0.833333","23","6","1031.33","1133.5","677.246","1133.5","0.26087","2019-03-20 15:33:33"
"164","PUF18","3277","17558","NA","dccs","mvfbjhcij450qkgcspstlev3d1","pub_y0s3LvycMk","7.34687","2018-10-23 09:17:46","39","39","5","1","2.34687","6","6","1058","1018","136.204","1018","1","23","23","634.435","623","128.059","623","1","2019-03-20 15:33:31"
"163","PUF18","3277","17559","NA","dccs","1hp8eihqapujqs4hpeknh84he7","pub_7TIdyBEYaF","7.32578","2018-10-23 09:18:11","39","38","5","1","2.45399","6","5","947","969","291.296","969","0.833333","23","23","996.739","889","441.02","885.5","1","2019-03-20 15:33:29"
"162","PUF18","3277","17560","NA","dccs","11jnidbdu0o7kjd6j6iijgij52","pub_xfLKA@3Iph","7.6754","2018-10-23 09:18:26","39","35","4","1","3.18822","6","6","799.667","691","379.215","691","1","23","19","806","673","397.039","673","0.826087","2019-03-20 15:33:26"
"161","PUF18","3277","17561","NA","dccs","ho6i8bksru27seh01ta2djtfd5","pub_ZXPtXV0tbd","3.97436","2018-10-23 09:21:19","39","31","4","0","2.92653","6","4","777.75","779.5","84.7835","779.5","0.666667","23","17","949.412","794","373.163","794","0.73913","2019-03-20 15:33:24"
"160","PUF18","3277","17562","NA","dccs","1eleasle9r3qi3dkuhgjb3auj7","pub_qIcbmtt_KA","7.30637","2018-10-23 09:21:07","39","35","4","1","2.81919","6","5","1146.6","819","671.052","819","0.833333","23","20","1006.05","827","485.894","827","0.869565","2019-03-20 15:33:22"
"159","PUF18","3277","17563","NA","dccs","1e04b9gi09updlm45uev28des0","pub_SsZBYodMt7","7.58945","2018-10-30 09:14:27","39","37","5","1","2.84586","6","5","846.4","809","249.119","809","0.833333","23","22","757.136","640.5","316.54","640.5","0.956522","2019-03-20 15:33:19"
"158","PUF18","3277","17564","NA","dccs","fqjplkda21fkhdf7cf8lpfpl74","pub_YMCbv2XWyr","2.17949","2018-10-23 09:20:18","39","17","2","0","3.77861","6","6","568.167","526.5","223.408","526.5","1","23","1","272","272","0","300","0.0434783","2019-03-20 15:33:17"
"157","PUF18","3277","17565","NA","dccs","apbblagi7otiej0v5nafcgbcf7","pub_qeFz0HTJvm","6.77781","2018-10-23 09:23:56","39","39","5","1","1.77781","6","6","1308.5","1323","381.849","1323","1","23","23","1007.7","835","483.013","835","1","2019-03-20 15:33:15"
"156","PUF18","3277","17566","NA","dccs","7b06v9r4n6as5jcnvhj7miu6a4","pub_3E7hsAlJm-","7.33103","2018-10-23 09:17:16","39","36","5","1","2.71564","6","6","806.5","859","254.064","859","1","23","20","861.85","573.5","860.758","567","0.869565","2019-03-20 15:33:13"
"155","PUF18","3277","17567","NA","dccs","uglk2ikslq06ep5ncnl6u5omn5","pub_ZdIqED93gp","6.64291","2018-10-23 09:25:11","39","37","5","1","1.89932","6","5","1348.2","1251","482.187","1251","0.833333","23","22","1289.05","1189.5","704.675","1184","0.956522","2019-03-20 15:33:11"
"154","PUF18","3277","17568","NA","dccs","rr4q3vm6pvkpdcmc7kovitdjd2","pub_JPi8J11K0b","2.30769","2018-10-23 09:21:39","39","18","2","0","2.12118","6","6","1301.5","1129.5","518.47","1129.5","1","23","2","1072.5","1072.5","133.643","1072.5","0.0869565","2019-03-20 15:33:09"
"153","PUF18","3277","17569","NA","dccs","2j5aoj7qlqontoh7iktnnlfnt1","pub_itfruN7fjE","6.75694","2018-10-23 09:24:08","39","37","5","1","2.01335","6","5","1135.2","1187","286.109","1187","0.833333","23","22","1178","992","603.375","990","0.956522","2019-03-20 15:33:06"
"152","PUF18","3277","17570","NA","dccs","gc6uhnadnbjp94rn74f36610o7","pub_DP32N7zie2","3.97436","2018-10-23 09:21:40","39","31","4","0","3.33613","6","4","837.5","645.5","537.714","645.5","0.666667","23","17","552.941","515","307.744","515","0.73913","2019-03-20 15:33:04"
"151","PUF18","3277","17571","NA","dccs","q4e26l96t0obts36ullitn7cj7","pub_B_JmTuhAit","7.65974","2018-10-23 09:22:00","39","35","4","1","3.17256","6","6","652.833","696","184.77","696","1","23","19","1013.11","862","467.245","862","0.826087","2019-03-20 15:33:02"
"150","PUF18","3277","17572","NA","dccs","n283a7rn22b90sr8ktm0t4gjj4","pub_3wPi0_jrop","7.68168","2018-10-30 09:30:57","39","34","4","1","3.32271","6","4","620.25","649.5","324.738","649.5","0.666667","23","20","690.45","643.5","294.193","643.5","0.869565","2019-03-20 15:33:00"
"149","PUF18","3277","17573","NA","dccs","lg79s90ut3i9a1h370k7kn6gj2","pub_n4iCFEDl~l","0","2018-10-23 10:31:21","39","33","4","1","0","6","0","0","0","0","0","0","23","23","704.609","628","208.533","619.5","1","2019-03-20 15:32:57"
"148","PUF18","3277","17574","NA","dccs","3cjlt5p4r4s9s8csg1bhvu75o1","pub_1t~0_Ycss4","8.03212","2018-10-23 10:30:59","39","39","5","1","3.03212","6","6","713.333","742.5","94.4937","742.5","1","23","23","696.478","640","225.982","640","1","2019-03-20 15:32:55"
"147","PUF18","3277","17575","NA","dccs","01cft1l9lfbomnt6iojhnolng2","pub_smc@zSOlig","6.94641","2018-10-23 10:31:29","39","33","4","1","2.71564","6","3","904","859","175.872","859","0.5","23","20","757.15","626","269.369","626","0.869565","2019-03-20 15:32:52"
"146","PUF18","3277","17576","NA","dccs","nb1pmo5ftioa4kh826j6tf8097","pub_ttUKIm67pk","7.99397","2018-10-23 10:36:42","39","36","5","1","3.37859","6","3","853","633","487.751","633","0.5","23","23","875.913","834","293.421","834","1","2019-03-20 15:32:48"
"145","PUF18","3277","17577","NA","dccs","hth3vlg01jhh7p6931u0crhck7","pub__pZf_cl5nY","7.70828","2018-10-30 10:18:06","39","38","5","1","2.83649","6","6","792","812.5","210.374","812.5","1","23","22","875.909","848.5","208.682","848.5","0.956522","2019-03-20 15:32:45"
"144","PUF18","3277","17578","NA","dccs","e5oovc81rajf2p98umvsjksaf7","pub_R5ZQrtzzyh","7.89198","2018-10-23 10:29:10","39","39","5","1","2.89198","6","6","898","792","292.495","792","1","23","23","808.087","707","281.853","707","1","2019-03-20 15:32:43"
"143","PUF18","3277","17579","NA","dccs","8e84h2h4rlk08ktu1fjprebn44","pub_VUIVaCKrF@","2.30769","2018-11-20 10:33:24","39","18","2","0","2.10776","6","6","2835.33","1136.5","2945.92","1136.5","1","23","2","3373","3373","1740.9","3000","0.0869565","2019-03-20 15:32:41"
"142","PUF18","3277","17580","NA","dccs","b21g3fur90cthoonhtclcfir87","pub_42b0BiEsYw","7.73979","2018-10-23 10:32:57","39","39","5","1","2.73979","6","6","866","849.5","130.452","849.5","1","23","23","756.261","703","169.354","703","1","2019-03-20 15:32:38"
"141","PUF18","3277","17581","NA","dccs","ecadqnrldo5mb7mrcsog3sajs5","pub_G7sOi5BUPt","6.9796","2018-10-23 10:31:27","39","35","4","1","2.49242","6","3","861.667","952","332.825","952","0.5","23","22","731.864","684.5","258.251","674","0.956522","2019-03-20 15:32:36"
"140","PUF18","3277","17582","NA","dccs","ok7aqmupkndh23b8b0gs9v5rf3","pub_Tb_qYM@nk7","2.05128","2018-10-23 10:30:30","39","16","2","0","2.09538","6","5","1117","1143","232.172","1143","0.833333","23","1","898","898","0","898","0.0434783","2019-03-20 15:32:34"
"139","PUF18","3277","17583","NA","dccs","sltse3f4dks8mgc2n868k1i8r5","pub_R~FDA0856o","2.4359","2018-10-23 10:28:58","39","19","2","0","2.64966","6","6","820.167","885.5","223.36","885.5","1","23","3","1137.67","994","259.3","994","0.130435","2019-03-20 15:32:32"
"138","PUF18","3277","17584","NA","dccs","mrommmpvk3e7097irofchifh62","pub_vLsaCcWVs-","2.5641","2018-10-23 10:34:15","39","20","3","0","3.61004","6","3","597.333","569","98.6019","569","0.5","23","7","414.714","424","131.391","424","0.304348","2019-03-20 15:32:29"
"137","PUF18","3277","17585","NA","dccs","4ld8cmjpp7ae7bqt5b3vsu6hh7","pub_pJW3TREYkJ","8.26759","2018-10-23 10:31:56","39","37","5","1","3.524","6","4","632.5","592","121.319","592","0.666667","23","23","703.261","587","275.172","587","1","2019-03-20 15:32:27"
"136","PUF18","3277","17587","NA","dccs","3at75iphrj2o5s7mc2i4jv9uo4","pub_F2z_G-7CEP","6.55025","2018-10-23 10:28:25","40","36","5","1","2.05025","7","5","1003.6","1167","252.956","1167","0.714286","23","21","778.19","606","336.833","606","0.913043","2019-03-20 15:32:22"
"135","PUF18","3277","17588","NA","dccs","q48vbb10vk16u3ipqn06c00un7","pub_nU@PBaYI72","8.97198","2018-10-23 10:29:58","39","37","5","1","4.22839","6","5","523.6","428","156.139","428","0.833333","23","22","818.455","641.5","644.729","635","0.956522","2019-03-20 15:32:21"
"134","PUF18","3277","17589","NA","dccs","v1i37t7r3llot7n3g5kn6jjs55","pub_DFjwA-eAcN","7.05527","2018-10-23 10:30:53","39","33","4","1","2.8245","6","6","683.667","704.5","400.315","817","1","23","17","763.941","731","346.188","760","0.73913","2019-03-20 15:32:19"
"133","PUF18","3277","17590","NA","dccs","g580ilpfmi61j326ui3r0a10j2","pub_IeDe1KdI63","6.69029","2018-10-23 10:30:36","39","37","5","1","1.9467","6","4","1148.5","1224","384.301","1224","0.666667","23","23","924.304","779","348.832","779","1","2019-03-20 15:32:16"
"132","PUF18","3277","17591","NA","dccs","92bfeuv71pnq2cag2s02aens52","pub_GkMrMj84JY","6.61561","2018-10-23 10:34:55","39","32","4","1","2.51305","6","5","1047.8","943","417.673","943","0.833333","23","17","909.647","788","327.696","788","0.73913","2019-03-20 15:32:13"
"131","PUF18","3277","17592","NA","dccs","t97eo4t3262oisf23jtddj1ks0","pub_z_dSH45oXq","7.80619","2018-10-23 10:35:07","39","32","4","1","3.70362","6","2","545","545","151.321","545","0.333333","23","20","627.95","578","155.102","578","0.869565","2019-03-20 15:32:11"
"130","PUF18","3277","17594","NA","dccs","k7cs1fepgu8g05f4f3jf4psri3","pub_G9bvC-rGo5","0","2018-10-23 10:30:52","39","33","4","1","0","6","0","0","0","0","0","0","23","23","602.957","621","112.035","621","1","2019-03-20 15:32:04"
"129","PUF18","3277","17595","NA","dccs","d7gcu6jdkv06h00476i3v0iet4","pub_aHvSZow7-h","7.7038","2018-10-23 10:31:08","39","36","5","1","3.08841","6","4","767.75","723.5","125.935","723.5","0.666667","23","22","848.227","658.5","486.336","658.5","0.956522","2019-03-20 15:32:02"
"128","PUF18","3277","17596","NA","dccs","b1883eev88bsp9nkieg67k7tj0","pub_sO6PweHOCH","8.75719","2018-10-23 10:31:24","39","37","5","1","4.0136","6","6","506.5","472.5","152.669","472.5","1","23","21","557.857","507","230.805","507","0.913043","2019-03-20 15:32:00"
"127","PUF18","3277","17597","NA","dccs","n79ohfvsqms1fvf3o1sf7tb062","pub_5QsSvW-@1g","6.61056","2018-10-30 10:33:33","39","38","5","1","1.73877","6","5","1214.2","1347","399.573","1347","0.833333","23","23","960.478","954","354.441","954","1","2019-03-20 15:31:58"
"126","PUF18","3277","17599","NA","dccs","m9c001pi2pk5korkd4v0rha1m6","pub_-EkRd3vJ4G","5.68513","2018-10-23 11:14:40","39","33","4","1","1.45436","6","4","1559","1535.5","377.136","1535.5","0.666667","23","19","1546.21","1128","980.035","1127","0.826087","2019-03-20 15:31:55"
"125","PUF18","3277","17600","NA","dccs","uui3op5c58i4ot7l8sot9vubf1","pub_ygbyCo0@pk","7.08225","2018-10-30 11:09:15","39","38","5","1","2.21046","6","5","1302.4","1084","639.562","1084","0.833333","23","23","1190.52","844","837.507","826.5","1","2019-03-20 15:31:52"
"124","PUF18","3277","17601","NA","dccs","v2t16ddk5p2e8rqah2hrs8ore1","pub_4CEg~9SyiB","7.8039","2018-10-23 11:08:48","39","38","5","1","2.9321","6","6","761.833","777.5","88.6779","777.5","1","23","22","824.455","779.5","346.272","779.5","0.956522","2019-03-20 15:31:51"
"123","PUF18","3277","17603","NA","dccs","4tfc0fk2dfke5c78hlb5jsi6v1","pub_Gs3EAflXWh","7.47776","2018-10-30 11:02:46","39","38","5","1","2.60597","6","6","868.833","903.5","113.21","903.5","1","23","22","836.136","764","285.314","756","0.956522","2019-03-20 15:31:46"
"122","PUF18","3277","17604","NA","dccs","nucbdloeoc419ncim110i490l7","pub_ZFBneskbvU","7.28001","2018-10-23 11:08:43","39","35","4","1","2.79283","6","5","854.6","829","440.043","829","0.833333","23","20","899.7","892.5","447.429","894","0.869565","2019-03-20 15:31:44"
"121","PUF18","3277","17605","NA","dccs","6on4p5vpno07sg33386h2lddd4","pub_xyImCd72mU","6.6604","2018-10-30 11:09:24","39","39","5","1","1.6604","6","6","1359","1396.5","524.53","1396.5","1","23","23","1047.3","907","539.251","907","1","2019-03-20 15:31:42"
"120","PUF18","3277","17606","NA","dccs","np3labov68tjm17b4hcd3esfu6","pub_xhC4OWw6m7","3.375","2018-10-23 11:08:50","40","27","3","0","2.6411","7","5","1007","889","344.461","889","0.714286","23","12","572","534.5","203.156","534.5","0.521739","2019-03-20 15:31:40"
"119","PUF18","3277","17607","NA","dccs","p2k1e7ns1r6hchdo08uqgk2mh7","pub_ZYq9V8fb~V","6.23287","2018-11-27 11:00:09","39","37","5","1","1.48928","6","5","1402.6","1511","498.033","1511","0.833333","23","22","1478.91","1380","822.527","1355","0.956522","2019-03-20 15:31:38"
"118","PUF18","3277","17608","NA","dccs","peju3aokenecmulvbmkgf49ml7","pub_-IkgOChHU1","7.21021","2018-10-23 11:10:23","39","34","4","1","2.85124","6","2","807","807","502.046","807","0.333333","23","22","603.818","599","124.076","599","0.956522","2019-03-20 15:31:36"
"117","PUF18","3277","17610","NA","dccs","brmn9bgqef3om57ec6qbd0tsa5","pub_K1EEplLO@0","9.04945","2018-10-23 11:06:12","39","37","5","1","4.30586","6","5","414.2","413","27.2158","413","0.833333","23","22","457.727","456","81.4004","456","0.956522","2019-03-20 15:31:32"
"116","PUF18","3277","17611","NA","dccs","pesc5f0jebc8qujr19ckhiqqa2","pub_wHyRMVU-3x","7.0529","2018-11-20 11:07:57","39","32","4","1","2.95033","6","5","852","771","265.33","771","0.833333","23","17","919","821","368.651","821","0.73913","2019-03-20 15:31:30"
"115","PUF18","3277","17611","NA","dccs","4n6843htdvaumv5u7g4ttt74v5","pub_JUyLoWcesN","7.24188","2018-10-23 11:08:52","39","36","5","1","2.62649","6","4","1237.25","895","777.183","895","0.666667","23","22","1062.73","924","678.63","924","0.956522","2019-03-20 15:31:29"
"114","PUF18","3277","17612","NA","dccs","1scsqq6ajpik3e5j4pmnmtffl5","pub_F-10VcFwEY","0","2018-11-27 11:12:55","39","32","4","1","0","6","0","0","0","0","0","0","23","22","811.864","653","530.558","637","0.956522","2019-03-20 15:31:25"
"113","PUF18","3277","17613","NA","dccs","7ufr8ue49fe2jost2hhp37mpl4","pub_4l342Aaqji","7.42928","2018-10-23 11:11:45","39","36","5","1","2.81389","6","5","824.2","821","196.458","821","0.833333","23","21","753.286","718","179.47","708.5","0.913043","2019-03-20 15:31:23"
"112","PUF18","3277","17615","NA","dccs","70vqddirnlmaud7hs7qfec3pf3","pub_mliy724RxD","2.05128","2018-10-30 11:08:38","39","16","2","0","3.11104","6","6","770","716","231.871","716","1","23","0","0","0","0","0","0","2019-03-20 15:31:20"
"111","PUF18","3277","17616","NA","dccs","ft9kvrqc7l3u0g9r7kob36pfn7","pub_dEMKTOW3YJ","7.5424","2018-10-23 11:11:51","39","38","5","1","2.67061","6","5","1095.4","877","406.425","877","0.833333","23","23","1127.78","917","551.574","906.5","1","2019-03-20 15:31:18"
"110","PUF18","3277","17617","NA","dccs","t4anqsn90s0v6ns9ut39j4i454","pub_HOKQXtGG89","7.8305","2018-10-23 11:08:02","39","37","5","1","3.08691","6","5","810.2","724","281.377","724","0.833333","23","22","805.273","684.5","299.808","684.5","0.956522","2019-03-20 15:31:15"
"109","PUF18","3277","17618","NA","dccs","vlmqmeagmlptvucsa70h37ekk2","pub_LkHQmNNPqo","7.44033","2018-10-23 11:12:44","39","35","4","1","2.95315","6","5","761.6","770","103.077","770","0.833333","23","20","716.9","707.5","117.294","707.5","0.869565","2019-03-20 15:31:13"
"108","PUF18","3277","17619","NA","dccs","kd425d7dde2v72qoctgh7eiva4","pub_P0Zz@r9zO3","6.95909","2018-10-23 11:08:50","39","33","4","1","2.72832","6","5","952.2","854","380.587","854","0.833333","23","18","825.111","644","482.234","644","0.782609","2019-03-20 15:31:10"
"107","PUF18","3277","17620","NA","dccs","4ruc52at98768nmuvlm1t74pb6","pub_6M@r2lrv0Y","3.71795","2018-10-23 11:11:30","39","29","4","0","1.82929","6","6","1448.83","1292","761.836","1292","1","23","13","1047.38","849","750.274","849","0.565217","2019-03-20 15:31:08"
"106","PUF18","3277","17621","NA","dccs","868j6da2ev759a8bk1pqrjf630","pub_mLF9FSB0qq","1.79487","2018-11-20 11:15:51","39","14","2","0","3.3803","6","4","641.25","632.5","65.3267","632.5","0.666667","23","0","0","0","0","0","0","2019-03-20 15:31:06"
"105","PUF18","3277","17622","NA","dccs","odbenbkfef1k7hqac357vl1943","pub_X-eY0ti72w","7.47305","2018-10-23 11:08:49","39","34","4","1","3.11408","6","4","742.5","715","163.251","715","0.666667","23","20","756.2","655.5","294.297","655.5","0.869565","2019-03-20 15:31:04"
"104","PUF18","3277","17623","NA","dccs","7i2g8msc2dtb3hsc1195r73tj5","pub_GpDnp9JPsh","2.69231","2018-10-23 11:10:04","39","21","3","0","3.08392","6","5","747.8","725","365.838","725","0.833333","23","6","1226.83","1042","761.266","1042","0.26087","2019-03-20 15:31:01"
"103","PUF18","3277","17625","NA","dccs","7pg38ovfh3eo90t5e6fgsng8v3","pub_U3t_K2CLhc","6.63952","2018-10-23 13:24:26","40","36","5","1","2.13952","7","3","1043.67","1120","148.075","1120","0.428571","23","23","1052.26","850","528.01","850","1","2019-03-20 15:30:57"
"102","PUF18","3277","17627","NA","dccs","ki3nnnohlbb3rntgdnc8d48uf2","pub_jomF@7zEO0","7.46429","2018-10-23 13:28:18","39","37","5","1","2.7207","6","5","1053","857","542.911","857","0.833333","23","22","902.955","861.5","300.661","861.5","0.956522","2019-03-20 15:30:54"
"101","PUF18","3277","17628","NA","dccs","pkicec015adp3mrbo9r499rj43","pub_O9QAWZXJ@~","7.05825","2018-10-30 13:35:07","39","34","4","1","2.69927","6","6","957.167","865.5","528.278","865.5","1","23","18","757.5","627","330.519","625","0.782609","2019-03-20 15:30:51"
"100","PUF18","3277","17629","NA","dccs","09spuii7ms2k4g770ft0ifr2o0","pub_YANfKoCYzC","8.63218","2018-10-30 13:30:21","39","37","5","1","3.88859","6","4","626.5","500.5","269.405","500.5","0.666667","23","23","598.87","543","224.564","535.5","1","2019-03-20 15:30:49"
"99","PUF18","3277","17630","NA","dccs","p6bl53s8av63501fslmnha4fn7","pub_6wIuHiLP75","6.99032","2018-10-23 13:26:43","39","34","4","1","2.63135","6","4","1015.25","893","337.314","893","0.666667","23","20","1227.35","999.5","809.165","953","0.869565","2019-03-20 15:30:47"
